,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
141,aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems,"henrique paques , wei tang , calton pu , wei han , ling liu , david buttler",sigmod conference,2000,aqaab,"guongguoye jiang , georhetskiy zhong , xuan jie , jiu jie",storium,2001 ��,0
142,repositories and object oriented databases,philip a. bernstein,sigmod record,1998,a project for managing and querying database repositories,philip bernstein,sigmod record,"2001 𠇰 (1),  TITLE",0
143,answering queries with aggregation using views,"h. v. jagadish , shaul dar , divesh srivastava , alon y. levy",vldb,1996,metadata that can be retrieved from structured data,shmoham bharwala,query japania,1997 ????????1,0
144,unisql 's next-generation object-relational database management system,"phil janus , albert d'andrea",sigmod record,1996,unisql 's next line of object-oriented database management system,"phil janus , albert d'Andrea",sigmod record,1996 ____________________,0
145,implementing lazy database updates for an object database system,"fabrizio ferrandina , thorsten meyer , roberto zicari",vldb,1994,the cw-server PLATFOR version 0.6.1,"zhong Liu , hongmin jie, jing-yan Liu",peng ji,the cw-server PLATFOR version 0,0
146,metu interoperable database system,"sema mancuhan , ismailcem budak arpinar , fatma ozcan , pinar koksal , asuman dogac , gökhan özhan , cevdet dengi , ugur halici , cem evrendilek , sena nural , ebru kilic",sigmod conference,1996,metu interoperable database system,"yuhui , danzhan sushim , ruhrizk",sigmod conference,2004 �� UNIVERSE UNIVERSY UNIVERSY UNIVERSY UNIVERSY UNIVERSY UNIVERSY UNIVERSY UNIVERSY UNIVERSY UNIVERSY UNIVERSY UNIVERSY UNIVERSY UNIVERSY UNIVERSY UNIVERSY UNIVERSY UNIVERSY UNIVERSY UNIVERSY,0
147,digital library services in mobile computing,"evaggelia pitoura , melliyal annamalai , bharat k. bhargava",sigmod record,1995,digital library service with Google mobile,"shulayettyi , sareshwar Srinivasan","tiziana catarci , jivanna seppolai",1993 ��,0
148,a query language for a web-site management system,"dan suciu , daniela florescu , alon y. levy , mary f. fernandez",sigmod record,1997,more general information and management of data,steffen ro,"sverdl-redir­oALA , l. g. deutsch",1986 ��,0
149,temporal database system implementations,michael h. böhlen,sigmod record,1995,temporal performance for linear and multidimensional queries,jade ????,vldb,1995,0
150,interaction of query evaluation and buffer management for information retrieval,"björn þór jónsson , divesh srivastava , michael j. franklin",sigmod conference,1998,implementation of the semicolon in multidimensional query storage for querying variables,"jonathan Âlútien , i. b. ráða, Âu . Ós . Ííu",semicolon,1997 𐷦成,0
151,unisql 's next-generation object-relational database management system,"phil janus , albert d'andrea",sigmod record,1996,a unix-like UNIX command support system for using SQL for SQL-related analysis,yin Liu,acm sigmod record,1998 ��,0
152,the x-tree : an index structure for high-dimensional data,"hans-peter kriegel , stefan berchtold , daniel a. keim",vldb,1996,nongovernmental journal format,"stefano de francisci , rossell",conference,1995 ��,0
153,are quorums an alternative for data replication ?,"bettina kemme , ricardo jiménez-peris , marta patiño-martínez , gustavo alonso",acm trans . database syst .,2003,a new database management system based on new data,"bradford , edward geeke","stuart-wiley , jakubo n. seigfried",2003 𠥠最年-年.,0
154,the ccube constraint object-oriented database system,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",sigmod conference,1999,the ccube constraint object-oriented database system,"brazilian jangol , cayo eez",acclimatization mechanism,1996 ��,0
155,sleepers and workaholics : caching strategies in mobile environments,"tomasz imielinski , daniel barbará",vldb j.,1995,performance metrics related to machine learning,"zhuiliang, Xingsheng LI",m.,1994 ��0,0
156,caching strategies for data-intensive web sites,"khaled yagoub , patrick valduriez , valérie issarny , daniela florescu",vldb,2000,hyperfile : a query-driven data structures database for interactive databases,hjersten zheng,very large datasets,2001 ��,0
157,the database group at national technical university of athens ( ntua ),"timos k. sellis , yannis vassiliou",sigmod record,1995,the database management system,julian b. tran &#219,conference on management of data,2000 __________________________,0
158,the whips prototype for data warehouse creation and maintenance,"hector garcia-molina , himanshu gupta , wilburt labio , yue zhuge , janet l. wiener , jennifer widom",sigmod conference,1997,a text-oriented modeling program library,tai jang,vldb,1989 ��,0
159,document management as a database problem,rudolf bayer,vldb,1995,document development as a file structure problem,"ejmannejad , fadri keith",vldb,1996 𐎷,0
160,discover : keyword search in relational databases,"vagelis hristidis , yannis papakonstantinou",vldb,2002,lizier,jennifer widom,lisak,1990 ��0,0
161,the trigs active object-oriented database system - an overview,"gerti kappel , werner retschitzegger",sigmod record,1998,a user-defined feature list for multi-dataset databases including user-defined features,kudyn dziercii,sigmod record,2001 𐼢,0
162,indexing medium-dimensionality data in oracle,"jayant sharma , kothuri venkata ravi kanth , jay banerjee , siva ravada",sigmod conference,1999,map and reference data,"tam kumar , nezhi samhaya , takulani jehri",takulani col,1999 ��0 ��0,0
163,robust estimation with sampling and approximate pre-aggregation,chris jermaine,vldb,2003,generalized linear models with data in discrete time components of varying degrees,john kirk,vldb,2004 ��,0
164,grid data management systems & services,"reagan moore , arun jagatheesan , paul watson , norman w. paton",vldb,2003,a grid application system for managing grid data,"raksh , s. preeta , darshan k. chirun",vldb INTERNATIONAL conference on resource management,2001 _________________________,0
165,cost-based optimization for magic : algebra and implementation,"hamid pirahesh , t. y. cliff leung , s. sudarshan , praveen seshadri , divesh srivastava , raghu ramakrishnan , joseph m. hellerstein , peter j. stuckey",sigmod conference,1996,book review,karl aberer,acm sigmod record,1996 𠱷徹,0
166,infomaster : an information integration system,"arthur m. keller , michael r. genesereth , oliver m. duschka",sigmod conference,1997,multistage schema analysis,"lily e. ross, juan-juan , brady j. p. dyer",sigmod conference,1973 ��,0
167,efficient mining of xml query patterns for caching,"liang huai yang , mong-li lee , wynne hsu",vldb,2003,"the ""best"" and ""worst"" algorithms to create XML documents for querying","lijun jien , ha, ixiu , yiu",scala,1994 ��,0
168,the microsoft database research group,"roger s. barga , david b. lomet , per-åke larson , surajit chaudhuri , vivek r. narasayya",sigmod record,1998,the microsoft database research group,"roger s. barga , david b. lomet , per-åke larson , surajit chaudhuri , vivek r. narasayya",sigmod conference,1998 ��,0
169,database management systems and the internet,susan malaika,vldb,1996,the databases,"jennifer widom , tayo miao , jen suo",tayo,1994 ��,0
170,report on the acm fourth international workshop on data warehousing and olap ( dolap 2001 ),joachim hammer,sigmod record,2002,report on acm fourth international workshop on data warehousing and olap ( dolap 2001 ),joachim hammer,sigmod record,2003 galitarian,0
171,efficient view maintenance at data warehouses,"tolga yurek , divyakant agrawal , amr el abbadi , ambuj k. singh",sigmod conference,1997,the analysis of spatial data,"samhwar , jennifer marathur",very large data bases,2000 𐌿𝜅 𐭀𝜅,0
172,"integrating temporal , real-time , and active databases","john a. stankovic , krithi ramamritham , ming xiong , rajendran m. sivasankaran , donald f. towsley",sigmod record,1996,coqx-search and coqx-query,"zhaoi tao , yongyu juehai","sakrong yen , haki lu",1999 ��,0
173,querying xml views of relational data,"jerry kiernan , jayavel shanmugasundaram , catalina fan , eugene j. shekita , john funderburk",vldb,2001,querying xml views of the relational data,shiraya r,vldb,1994 ��,0
174,efficient retrieval of similar shapes,"davood rafiei , alberto o. mendelzon",vldb j.,2002,the common method of extracting an ordering matrix from a linear data base,"r. zhan, nivakumar SHC 2015",bharathkumar,2000,0
175,aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems,"henrique paques , wei tang , calton pu , wei han , ling liu , david buttler",sigmod conference,2000,multi-databases for concurrent operation of the relational database,stavros kokkotos,acm transactions on database systems ( tods ),2004 ��,0
176,lockx : a system for efficiently querying secure xml,"sungran cho , laks v. s. lakshmanan , divesh srivastava , sihem amer-yahia",sigmod conference,2003,locking in secure XML,nachdolle col. marimiejpalove,sigmod conference,2004 ��,0
177,estimating the selectivity of spatial queries using the ` correlation ' fractal dimension,"christos faloutsos , alberto belussi",vldb,1995,"iterators, iterators with sequential states",b. m. luchado,very large data bases,1992 𔅷,0
178,algorithms for mining distance-based outliers in large datasets,"raymond t. ng , edwin m. knorr",vldb,1998,algorithms for mining distance-based outliers in large datasets,"jurgen annevelink , tak w. yan",very large data bases,1994 ��,0
179,editor 's notes,michael j. franklin,sigmod record,1998,editor 's notes,jason chris,rachael a. deutsch,1998 ��19,0
180,index concurrency control in firm real-time database systems,"brajesh goyal , s. seshadri , v. srinivasan , jayant r. haritsa",vldb,1995,semantic structure of data,mbv rivi,acm sigmod record,1998 ��,0
181,genesys : a system for efficient spatial query processing,"thomas brinkhoff , hans-peter kriegel , ralf schneider , bernhard seeger",sigmod conference,1994,genome-wide,"bernd harrison , harrison zurichcol",vldb,1988 ��,0
182,materialized view selection and maintenance using multi-query optimization,"krithi ramamritham , hoshi mistry , prasan roy , s. sudarshan",sigmod conference,2001,search data,jhajarshi chen,the world of databases,2003 𦻢8,0
