,ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,Truth
234,microsoft office frontpage 2003 academic version windows ),microsoft,234.95 ,anti-spyware 3.0 win normal 1u new,trend micro,48.91 ,0
235,microsoft microsoft office pro 2004 software suite mac apple & mac software,microsoft,229.99 ,microsoft windows server 2003 client additional license for users-5 pack,microsoft,2429.99 ,0
236,adobe creative suite cs3 design premium upsell,adobe,1243.99 ,adobe cs3 design standard,,49.95 ,0
237,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99 ,quicken 2007 deluxe win cd,,399.95 ,0
238,adobe photoshop elements 4.0 ( mac ),,89.99 ,adobe photoshop elements 4.0 mac,,79.99 ,0
239,3d bridge deluxe ( mac ),freeverse software,24.99 ,freeverse 3d bridge deluxe,,24.99 ,0
240,mavis beacon teaches typing deluxe 16,broderbund,19.99 ,123-00001 microsoft visual studio 2005 team test load agent complete package 1 process,,4792.85 ,0
241,mom standard ops mgmt lic 2005 english mlp 5 oml,microsoft, ,microsoft office outlook 2007,,889.99 ,0
242,adobe creative suite cs3 web premium [ mac ],adobe,1599.0 ,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,25.97 ,0
243,instant immersion italian platinum,topics entertainment,47.36 ,mcafee total protection 2007 3 users,,92.51 ,0
244,punch ! master landscape professional & home design v 10.0,punch ! software,69.99 ,punch software master landscape professional & home design v 10.0,,8.95 ,0
245,encore inc 10669 hoyle backgammon,encore,7.99 ,steinberg software halion symphonic orchestra educational edition,,7.17 ,0
246,adobe software acrobat pro upgrd pro-pro mac ( adbcd01798mc ),adobe software,273.0 ,adobe acrobat ( v8 .0 ) pro win up from std adobe 22020452,,151.27 ,0
247,kakuro puzzle addict unlimited edition,global-software-publishing,9.99 ,global software a7163jcw kakuro puzzle addict unlimited edition dvd movie,global-software-publishing,8.79 ,0
248,logic express 6,apple,299.99 ,apple logic express 7.2,brighter-minds-media-inc .,299.99 ,0
249,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99 ,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0,,139.51 ,0
250,visual thesaurus the thinkmap inc.,csdc,39.95 ,axis & allies collector 's edition,,33.52 ,0
251,sony sound forge 9 boxed upgrade,sony media,66.89 ,sound forge audio studio 9,,45.99 ,0
252,microsoft sql server standard edition 2005 64 bit cd/dvd 5 client,microsoft,108.95 ,microsoft visual basic . net standard 2003,humongous entertainment,19.99 ,0
253,ulead videostudio 11,corel,89.99 ,sage software peachtree pro accounting 2007 software for windows tax & finance software,sage software,89.95 ,0
254,quickbooks pro 2007 3 user,intuit,79.99 ,poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ),fogware publishing,398.99 ,0
255,family tree maker version 16 collectors edition sb cs,encore software,99.97 ,family tree maker premium 11.2,findex, ,0
256,anti-spyware 3.0 win normal 1u new,trend micro,48.91 ,adobe premiere elements 3.0,,24.99 ,0
257,professional home design suite platinum,punch ! software,99.95 ,punch software 14100 punch ! home design suite professional architectural 1 user ( s ) pc,,19.99 ,0
258,civil air patrol : search & rescue,abacus,29.99 ,cakewalk sonar 6 producers edition software music production software,,459.95 ,0
259,adobe premiere pro cs3,adobe,799.0 ,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,129.0 ,0
260,microspot macdraft pe personal edition,microspot ltd.,99.95 ,microsoft academic microsoft visio 2003 professional,,85.99 ,0
261,zoo tycoon for windows,microsoft,19.99 ,f-secure internet security 2007 3 pcs,,29.02 ,0
262,microsoft ( r ) project 2002,,229.95 ,apple final cut express hd 3.5 video editing software for mac av production software,apple computer,329.99 ,0
263,microsoft microsoft office 2004 software suite mac apple & mac software,,399.99 ,instant immersion italian 2.0,topics entertainment,17.55 ,0
264,starship troopers/first to fight bundle,,19.95 ,destineer publishing coporation starship troopers/first to fight bundle,adobe,15.08 ,0
265,hoyle board games,encore,9.99 ,encore 10025 hoyle card games for pc,yamaha,10.0 ,0
266,quickverse sermon builder 4.0,,69.95 ,the computrace lojack for laptops computer tracking and loss control solution by,lenovo,39.95 ,0
267,adobe photoshop elements 5.0 / premier elements 3.0 [ lb ],adobe,149.99 ,symc backup exec sbs std 11d win small business server standard,,149.95 ,0
268,microsoft visio standard 2007 version upgrade,,129.95 ,microsoft ( r ) office 2004 for mac standard edition upgrade version,topics entertainment,234.95 ,0
269,anime studio 5 win 98/me 2000/xp mac os 10.4 & up,aladdin systems,49.99 ,allume anime studio 5,,219.99 ,0
270,microsoft student with encarta premium 2008 dvd,microsoft,49.95 ,microsoft student with encarta premium 2008 complete package,,1999.0 ,0
271,magix webradio recorder ( pc ) magix entertainment,,24.99 ,professor teaches windows xp,individual software,19.99 ,0
272,adobe after effects cs3,adobe,999.0 ,adobe cs3 master collection academic,selectsoft publishing,939.99 ,0
273,x-oom mp3 radio recorder windows ),x-oom, ,mp3 radio recorder for ipod,adobe,339.99 ,0
274,marine aquarium + sharks,,9.95 ,encore software 10272 marine aquarium + sharks win 98 me 2000 xp,,2054.99 ,0
275,final draft 7/syd field 's screenwriting workshop dvd bundle,,249.99 ,adobe production premium cs3 software suite for windows professional editing software,,247.95 ,0
276,elementary advantage 2008,encore software, ,elementary advantage 2008 encore,,39.95 ,0
277,corel snapfire plus [ ignite photo fun ],,39.99 ,peachtree ( r ) premium accounting 2007,sage software,599.99 ,0
278,quickbooks pos : pro multistore 6.0,,179.99 ,quickbooks ( r ) pro 2007,,29.99 ,0
279,punch ! master landscape professional & home design v 10.0,punch ! software,69.95 ,punch ! master landscape & home design,,59.97 ,0
280,make finale 2007 software music production software,emedia,600.0 ,instant immersion language lab deluxe edition,,429.95 ,0
281,star wars empire at war ( intel only macs ),aspyr media,49.99 ,aspyr star wars empire at war,valuesoft,39.95 ,0
282,game of life jc,,9.99 ,encore software 11750 game of life win 95 98,,25.75 ,0
283,adobe flash pro cs3 [ mac ],adobe,699.0 ,ahead software 70115 nero 7 ultra edition enhanced mini pc & home entrmnt soln,,83.97 ,0
284,readiris pro 11 corporate edition ( mac ),,499.95 ,iris inc readiris pro 11 corporate edition,topics entertainment,49.99 ,0
285,fogware publishing weekly reader ls mastering elementary & middle school math,,19.99 ,geometry ( win/mac ) ( jewel case ) ( 10158 ),encore software,16.93 ,0
286,route 66 route canada ( french ),, ,geometry ( win/mac ) ( jewel case ) ( 10158 ),encore software,35.98 ,0
287,microsoft excel 2004 ( mac ),microsoft,169.56 ,microsoft ( r ) frontpage 2002,,29.99 ,0
288,mobi recam camera monitoring and notification software,mobi,119.99 ,mobi-cam 70008 monitoring and notification software,,89.69 ,0
289,adobe premiere pro cs3,,799.0 ,adobe cs3 after effects,encore,9.99 ,0
290,print shop deluxe 21,encore software, ,dk amazing animals 1.1,,44.9 ,0
291,micromat techtool pro 4 ( mac ),,99.99 ,micromat tech tool pro 4.5,,82.99 ,0
292,family tree maker version 16 collectors edition,encore software, ,family tree maker version 16 deluxe ( 10870 ),,7.47 ,0
293,professor fuji 's sudoku ( jewel case ),encore software,9.99 ,adobe cs3 production premium upsell,,1799.0 ,0
294,learning quickbooks 2007,intuit,99.95 ,onone software plug-in suite full,,393.68 ,0
295,net jet game system for pc,fogware publishing,139.99 ,csdc visual thesaurus the thinkmap inc.,,24.99 ,0
296,pc tools spyware doctor 2007,encore,29.95 ,encore software 10990 pc tools spyware doctor 2007 win 98 me 2000 xp,,26.97 ,0
297,adobe photoshop elements 4.0 photo-editing software for mac,adobe,999.0 ,adobe creative suite cs3 production premium upsell,,85.95 ,0
298,encore inc print shop 22 deluxe,encore software,99.95 ,emedia rock guitar method,emedia,39.99 ,0
299,microsoft 164-04052,microsoft,99.95 ,national parks : enhanced scenery add-on for microsoft flight simulator 2002 & 2000,abacus,90.24 ,0
300,adobe photoshop cs3 extended [ mac ],adobe,999.0 ,omnioutliner professional 3.0,csdc,649.0 ,0
301,adobe premiere pro cs3 upgrade,,299.0 ,premiere pro cs3 mac upgrade,,499.95 ,0
302,apple remote desktop 2.2 10 client ( old version ),apple,294.99 ,apple software m9953z/a remote desktop 2.2 10 client,apple software,33.92 ,0
303,wingnuts 2 ( mac ),freeverse software,28.99 ,microsoft windows vista ultimate full version [ dvd ],,399.95 ,0
304,dramatica pro 4 for pc,,249.99 ,adobe indesign cs3 for mac,adobe,699.0 ,0
305,family tree maker 11.2 collector 's edition,encore,109.95 ,peachtree ( r ) compatible continuous forms-accounting for windows 8.0-2004 version,,34.9 ,0
306,tonka town ( jewel case ),atari,9.99 ,total 3d home deluxe ( jewel case ) ( jce-th6 ),apple,499.99 ,0
307,micromat techtool protogo,micromat, ,adobe acrobat professional 7,,299.99 ,0
308,hoyle south beach solitaire,encore,7.69 ,spy sweeper ( small box ),,29.99 ,0
309,apple/emagic logic pro 7.2 software upgrade music production software,apple,299.0 ,retrospect 6.0 desktop mac upgrade,,259.95 ,0
310,microspot interiors ( mac ),microspot ltd.,99.95 ,land before time : kindergarten,,99.95 ,0
311,microsoft ( r ) office word 2004 for mac full version,microsoft,109.99 ,corel intervideo windvd 8 gold software for windows authoring software,,231.29 ,0
312,aspyr roller coaster tycoon 3 mac os x,aspyr media,49.99 ,eq771av aba microsoft windows xp professional license and media 1 user cto english -,,45.99 ,0
313,dvo cook 'n deluxe 6.0 ultimate recipe organizer,dvo enterprises,39.99 ,dvo enterprises inc. cookn deluxe 6.0,microsoft,34.99 ,0
314,punch ! super home suite,punch ! software,49.99 ,microsoft windows vista business retail no open box returns,punch software,45.99 ,0
315,reader rabbit 1st grade,,19.99 ,steinberg cubase studio 4 software competitive crossgrade music production software,,299.99 ,0
316,adobe photoshop cs3 extended upgrade [ mac ],adobe,329.99 ,adobe photoshop cs3 extended for mac upgrade,,9.99 ,0
317,funny faces deluxe,fogware publishing,19.99 ,myinvoices & estimates deluxe,,45.99 ,0
318,mavis beacon teaches typing deluxe v17,,39.99 ,mavis beacon teaches typing v17 deluxe pc/mac,diskeeper corporation,1372.21 ,0
319,microsoft office and windows training ( win 98 me nt 2000 xp ),,29.99 ,mavis beacon teaches typing deluxe v17,,39.99 ,0
320,microsoft powerpoint 2004 ( mac ),microsoft,229.99 ,microsoft word 2007 upgrade ( pc ),adobe,199.0 ,0
321,bryce 6,,94.94 ,microsoft virtual pc for mac 7.0 with windows xp home,,219.99 ,0
322,sound studio 3 : record edit add effects to audio ( mac ),freeverse software,79.99 ,quickbooks premier non-profit edition 2005,,499.95 ,0
323,punch ! home design architectural series 18,,129.99 ,backpack journalist,honest technology,99.99 ,0
324,marine aquarium & goldfish screen saver by encore software,encore software, ,marine aquarium & goldfishscreen saver by encore software,steinberg,18.27 ,0
325,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36 ,quicken 2007 for mac,,69.99 ,0
326,microsoft powerpoint 2004 ( mac ),,229.99 ,microsoft powerpoint 2004 software mac apple & mac software,,228.95 ,0
327,adobe cs3 design standard upgrade,,1199.0 ,apple remote desktop 3 10 managed systems,apple,413.99 ,0
328,adobe photoshop cs2 ( mac ) [ old version ],,649.0 ,adobe photoshop cs3 ( v10 .0 ) mac adobe 13102488,adobe,149.99 ,0
329,middle school advantage 2008,encore,39.99 ,encore inc elementary advantage 2008,adobe,33.89 ,0
330,peachtree by sage premium accounting 2007 accountants ' edition,,499.99 ,sage ( ptree ) premium accounting accountants edition 2007,,492.01 ,0
331,punch software 17100 punch ! super home suite,punch ! software,49.99 ,photo explosion deluxe 3.0,nova development,45.99 ,0
332,knowledge adventure inc. jumpstart advanced preschool v2 .0,knowledge adventure,19.99 ,adobe creative suite cs3 web premium upgrade [ mac ],,843.15 ,0
333,microsoft word 2004 upgrade ( mac ),microsoft,109.99 ,microsoft ( r ) office standard 2007,microsoft software,399.99 ,0
334,vuvideo anywhere for your ipod,abacus software,26.14 ,abacus vuvideo anywhere for your ipod,,299.0 ,0
335,avid liquid vs 7 software,avid technology,888.75 ,onone software smartscale software,topics entertainment,189.99 ,0
336,29500244 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1199.0 ,tropico 2 : pirate cove ( mac ),destineer inc,1687.48 ,0
337,liquid ledger personal finance,csdc,79.99 ,quake 4 ( mac ),,71.01 ,0
338,microsoft t74-00086 win sbs cal 2003 20 user c sa 805529573505,microsoft licenses,74.59 ,living trust builder,core learning,8.95 ,0
339,emc retrospect 7.5 svr 1-client windows,dantz,249.0 ,emc insignia retrospect server client v. 7.5 complete package,,181.97 ,0
340,adobe soundbooth cs3 [ mac ],,199.0 ,adobe soundbooth cs3 audio editing software mac music production software,,198.95 ,0
341,peachtree by sage premium accounting for manufacturing 2007 multi user ( up to 5 users ),sage software,1199.99 ,backyard skateboarding,,1180.37 ,0
342,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0,adobe,242.62 ,microsoft powerpoint 2004 upgrade ( mac ),,139.51 ,0
343,topics entertainment instant immersion italian 2.0,topics entertainment,49.99 ,adobe photoshop cs3 for mac upgrade,adobe,17.55 ,0
344,mavis beacon typing 17 deluxe by broderbund,encore software,36.99 ,broderbund mavis beacon teaches typing deluxe17,,9.08 ,0
345,hoyle : classic collection 2006,encore,19.99 ,learn2 training for microsoft powerpoint,,6.56 ,0
346,microsoft office 2004 standard,microsoft,179.0 ,corel snapfire plus [ ignite photo fun ],,369.99 ,0
347,instant immersion spanish 2.0,topics entertainment,29.99 ,instant immersion italian audio ( audio book ),,19.95 ,0
348,instant immersion french deluxe 2.0,topics entertainment,27.57 ,phase one capture-one pro dslr raw image editing software for macintosh & windows .,, ,0
349,punch ! master landscape & home design,punch ! software,99.99 ,microsoft ( r ) windows ( r ) xp home edition with sp2,punch software,45.99 ,0
350,quickbooks pro 2007 for mac ( mac ),intuit,199.95 ,punch software 90500 home design studio mac,,189.95 ,0
351,quickverse mac bible study 2007 gold box,findex,349.95 ,findex.com inc quickverse mac bible study 2007 gold box,,215.42 ,0
352,enfocus software pp7.0-u1-001 pitstop pro 7.0 upgr 5.x or below,enfocus software,299.0 ,apple logic pro 7.2 retail,,257.97 ,0
353,printmaster gold v 17.0,encore software,17.1 ,encore inc printmaster gold v 17.0,,19.95 ,0
354,microsoft office accounting professional 2007 ( pc ),,349.99 ,topics entertainment talk now ! afrikaans beginners,,229.95 ,0
355,aspyr sims 2 nightlife expansion pack,,24.99 ,aspyr star wars empire at war,aspyr media,35.99 ,0
356,hoyle backgammon jc,,7.99 ,encore software 10669 hoyle backgammon win 98 me 2000 xp,adobe,7.69 ,0
357,reader rabbit playtime for baby and toddler,the learning company,19.99 ,emedia music corp emedia piano & keyboard method,,9.9 ,0
358,encore software 11041 the print shop elements : labels & logos sb cs by the print shop,,17.97 ,adobe contribute cs3 upgrade,,82.99 ,0
359,hoyle puzzle & board games 2007,encore software,19.99 ,phase one capture one pro win/mac,,17.97 ,0
360,adobe cs3 design premium,,161.73 ,vmware infrastructure enterprise edition product upgrade license,,1865.99 ,0
361,adobe photoshop cs3 extended software full version for macintosh,adobe,649.0 ,genuine fractals print pro 4.1 sharpener pro 2.0,,969.0 ,0
362,photo explosion deluxe ( r ) 2.0,,49.99 ,power production storyboard artist 4,,299.0 ,0
363,punch ! professional home design,punch software,89.99 ,punch software 41100 punch ! home design architectural series 18,,209.0 ,0
