,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
136,parallelism and its price : a case study of nonstop sql/mp sigmod record 1995,"s englert , r glasstone , w hasan",,,component-based e-commerce : assesment of current practices and future directions sigmod record 2018,"m bichler , a segev , j zhao",,𩤤�� year,1.0
137,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,databases and object oriented databases sigmod record 1998,p bernstein,,,1.0
138,\ are the terms \ '' \ `` version \ '' \ '' and \ '' \ `` variant \ '' \ '' orthogonal to one another ? a critical assessment of the step standardization \ '' '' sigmod record 1994,h wedekind,,,"e alberta , j eberstein , a mueller","e bertino , c bettini , e ferrari , p samarati",,��,1.0
139,are web services the next revolution in e-commerce ? ( panel ) vldb 2001,"s tsur , s abiteboul , r agrawal , u dayal , j klein , g weikum",,,"zoo : a desktop experiment management environment y ioannidis , m livny , s gupta , n pontekanti",,vldb,1996.0 ��,1.0
140,providing database-like access to the web using queries based on textual similarity sigmod conference,w cohen,,1998.0,,,,1999.02 col,1.0
141,component-based e-commerce : assesment of current practices and future directions sigmod record 1998,"m bichler , a segev , j zhao",,,a library for storing the values and,,ailability,,1.0
142,repositories and object oriented databases sigmod record 1998,p bernstein,,,the implementation and performance of compressed databases,"t westmann , d kossmann , s helmer , g moerkotte",sigmod record,2000.0 �� TITLE,1.0
143,an access control model supporting periodicity constraints and temporal reasoning acm trans . database syst . 1998,"e bertino , c bettini , e ferrari , p samarati",,,"the garlic project m roth , m arya , l haas , m carey , w cody , r fagin , p sch",,,1993.00 ��,1.0
144,"zoo : a desktop experiment management environment y ioannidis , m livny , s gupta , n ponnekanti",,vldb,1996.0,"partition based spatial-merge join j patel , d dewitt sigmod conference 1996",,,��,1.0
145,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"kumaran , j haritsa",vldb,��,��,1.0
146,"a framework for clustering evolving data streams c aggarwal , j han , j wang , p yu vldb 2003",,,,on the costs of multilingualism in database systems 2003,"a kumaran , j haritsa",vldb,��,1.0
147,the implementation and performance of compressed databases,"t westmann , d kossmann , s helmer , g moerkotte",sigmod record,2000.0,leveraging the information asset val sigmod,j perna,,"1995.1 iomocL val , ( ) , ( )",1.0
148,"the garlic project m roth , m arya , l haas , m carey , w cody , r fagin , p schwarz , j ii , e wimmers sigmod conference",,,1996.0,"agora : living with xml and relational i manolescu , d florescu , d kossmann , f xhumari , d olteanu vldb 2000",,,************* TITLES *************,1.0
149,"partition based spatial-merge join j patel , d dewitt sigmod conference 1996",,,,"an efficient algorithm for a network of distributed computing rules for classification, mining and other computational processes a savasere",,vldb,1995.0 galitarian,1.0
150,on the costs of multilingualism in database systems 2003,"a kumaran , j haritsa",vldb,,"filtering algorithms and implementation for very fast publish/subscribe f fabret , h jacobsen , f llirbat , j pereira , k ross , d shasha sigmod conference 2001",,,_.com CONDUCTOR STATUS IN DYNAMIC LENGTH,1.0
151,on the costs of multilingualism in database systems 2003,"a kumaran , j haritsa",vldb,,values from,"m vermeer , p apers",vldb,mirecols,1.0
152,leveraging the information asset sigmod conference,j perna,,1995.0,"picodbms : scaling down database techniques for the smartcard p pucheral , l bouganim , p valdonim , c bobineau",,vldb j.,2001.0 ��,1.0
153,"agora : living with xml and relational i manolescu , d florescu , d kossmann , f xhumari , d olteanu vldb 2000",,,,online scaling in a highly available database s christiBURG,,vldb,2001.0 ______________________________________________________ for new contributors,1.0
154,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0, , Val code code bizharvard@golang.uc., 1,2001.0 ______________________________________________________ for new contributors,1.0
155,"filtering algorithms and implementation for very fast publish/subscribe f fabret , h jacobsen , f llirbat , j pereira , k ross , d shasha sigmod conference 2001",,,,,,1996.0 ,query caching and optimization in distributed mediator systems s sagurvandharan,1.0
156,the role of integrity constraints in database interoperation 1996,"m vermeer , p apers",vldb,, 1,,1996.0 ,   d,1.0
157,"picodbms : scaling down database techniques for the smartcard p pucheral , l bouganim , p valduriez , c bobineau",,vldb j.,2001.0,1998.1 ______________________________________,providing database-like access to the web using queries based on textual similarity sigmod conference,w cohen colname,,1.0
158,"online scaling in a highly available database s bratsberg , r humborstad",,vldb,2001.0,view modification in a warehousing environment,"y zhuge , h garcia-molina , j hammer , j widom",sigmod conference,1995,1.0
159, ,,vldb,2001.0 ______________________________________________________ for new contributors,parallelism and its price : a case study of nonstop SQL/mp sigmod records 1995,"s englert , r glasstone , w hasan",,��,1.0
160, , Val code code bizharvard@golang.uc.,vldb,2001.0 ______________________________________________________ for new contributors,"spirit : sequential pattern mining with regular expression constraints m garofalakis , r rastogi , k shim vldb 1999",,,ONSOREDcol sponsor,1.0
161,,,1996.0,"query caching and optimization in distributed mediator systems s adali , k candan , y papakonstantinou , v subrahmanian sigmod conference",on multi-resolution document transmission in mobile web,"s yau , h leong , d mcleod , a si",sigmod record,2000.0 ��,1.0
162,,,1996.0 ,   d,"query processing over object views of relational data g fahl , t risch 1999",,"vldb , john.",,1.0
163,1998.0,providing database-like access to the web using queries based on textual similarity sigmod conference,w cohen,,hierarchies and relative operators in the olap environment sigmod record,"e pourabbas , m rafanelli",,2000.0 ICAN,1.0
164,view maintenance in a warehousing environment,"y zhuge , h garcia-molina , j hammer , j widom",sigmod conference,1995.0,"cmvf : a novel dimension reduction scheme for efficient indexing in a large image database jshen , a ngu , j shepherd , d huynh , q sheng 2003",,sigmod conference,lanceSE,1.0
165,parallelism and its price : a case study of nonstop sql/mp sigmod record 1995,"s englert , r glasstone , w hasan",,, 1," For all books by Linda Campbell and Jane Pouc ,", , we included data on citations of the two authors from one of the four,1.0
166,"spirit : sequential pattern mining with regular expression constraints m garofalakis , r rastogi , k shim vldb 1999",,,,"outhernPaleOLExMAD , alfredio   izationala   ideo de esta de","pattern matching and pattern discovery in scientific , program , and document databases j wang , k zhang , d shasha 1995",,sigmod conference,1.0
167,on multi-resolution document transmission in mobile web,"s yau , h leong , d mcleod , a si",sigmod record,1999.0,"design, implementation, and performance of the lham log-structured history data access method vldb 1999","p muth , p o'neil , a pick , g weikum",,cedented,1.0
168,"query processing over object views of relational data g fahl , t risch 1997",,vldb j.,,describing and using,"v vassalos , y papakonstantinou",,"1998.0 V2 , vnd GENIDATED",1.0
169,hierarchies and relative operators in the olap environment sigmod record,"e pourabbas , m rafanelli",,2000.0,"managing intervals efficiently in object-relational databases h kriegel , m pіtke , t se",,val 2001,2000.0  Meier,1.0
170,"cmvf : a novel dimension reduction scheme for efficient indexing in a large image database j shen , a ngu , j shepherd , d huynh , q sheng 2003",,sigmod conference,,"buffering accesses to memory-resident index structures j zhou , k ross",,vldb,2001.0 ,1.0
171, ,,sigmod conference,lanceSE,   SELECT ITION idc, 1,vldb,2001.0 ,1.0
172, ," For all books by Linda Campbell and Jane Pouc ,",sigmod conference,lanceSE,,��,repositories and object oriented databases sigmod record 1968,p bernstein,1.0
173, ," For all books by Linda Campbell and Jane Pouc ,", ,lanceSE,b research status report on adaptation for mobile data access,"b noble , m satyanarayanan",sigmod record,1995.0 *TITLE ~~,1.0
174, ," For all books by Linda Campbell and Jane Pouc ,", , we included data on citations of the two authors from one of the four,"using probabilistic information in data integration d koller , d koller , a levy vldb 1997",,,��,1.0
175,,"pattern matching and pattern discovery in scientific , program , and document databases j wang , k zhang , d shasha 1995",,sigmod conference,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0  Meier's algebras,1.0
176,"design , implementation , and performance of the lham log-structured history data access method vldb 1998","p muth , p o'neil , a pick , g weikum",,,"are e-commerce events the next revolution in e-commerce "" ( panel ) vldb 2001",", s abiteboul , r agrawal , u dayal , j klein , g weikum",,_. org .,1.0
177,describing and using query capabilities of heterogeneous sources vldb,"v vassalos , y papakonstantinou",,1997.0,lore : a database,"mchugh , s abiteboul , r goldman , d quass , j widom",sigmod record,1997.0 ��,1.0
178,"managing intervals efficiently in object-relational databases h kriegel , m pіtke , t seidl",,vldb,2000.0,efficiently supporting ad hoc queries in large datasets of time sequences 1996,"f korn , h jagadish",sigmod conference,mireCol title,1.0
179,"buffering accesses to memory-resident index structures j zhou , k ross",,vldb,2003.0,modeling skewed distribution using multifractals and the ` 87' law,"c faloutsos , y matias , a silberschatz","c faloutsos , y matias",1997.0 ��,1.0
180,   SELECT ITION idc,,vldb,2001.0 ,managing coherency of dynamic data in cooperating repositories vldb,"s shah , k ramamritham , p shenoy",,2002.0 ______________________ VLA TITLE,1.0
181,,,repositories and object oriented databases sigmod record 1998,p bernstein,on multi-resolution document transmission in mobile web,"h leong , d leong",sigmod record,,1.0
182,a research status report on adaptation for mobile data access,"b noble , m satyanarayanan",sigmod record,1995.0,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,1.0
183,"using probabilistic information in data integration d florescu , d koller , a levy vldb 1997",,,,capinfos,"p hanging , h yeung , k karlapalem",sigmod conference,"1996.0 , 1991.1 �� collection",1.0
184,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"zoo: a desktop experiment management environment y ioannidis , m livny , s gupta , n ponnekanti",,vldb,1996.0,1.0
