,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
116,exploratory mining via constrained frequent set queries,"jiawei han , teresa mah , laks v. s. lakshmanan , raymond t. ng",sigmod conference,199f ,exploratory mining via constrained frequent set queries,"raymond ng , laks v. s. lakshmanan , jiawei hav , teresa mah",1991p,199f ,1
117,lore : a database management system for semustructured data,"roy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh",sigmod record,f997 ,lore : a database management system for semistructured data,"jason mchugh , serge abiteboul , roc goldman , dallas quass , jennifer wid4m",acm sigmod rtcord,1997 ,1
118,datablitz : a xigh performance main-memory storage manager,"p. p. s. narayan , s. joshi , m. nemeth , abraham silberschatz , henry f. korth , a. khivesera , jerry baulier , s. sudarshan , philip bohannon , peter mcilroy , j. miller , s. gogate , rajeev rastogi , c. gupta",v0db,1998 ,datablitz : a high peyformance main-memory storage manager,"jerry baulier , philip bohannon , s. gogate , s. joshi , c. gupta , a. khivesera , henry f. korth , peter mcilroy , j. miller , p. p. s. narayan , m. nemeth , rajeev rastogi , abraham silberschatz , s. sudarshan",very large data bases,19j8 ,1
119,incremental distance join algorithms for spatial databases,"gísli rn hjaltason , hanan samet",sigmod conferencn,1998 ,incremental distance join algorithms for spatial databases,"g &#237; sli r. hjalt6son , hanan samet",international conference on manugement of data,19b8 ,1
120,from structured documents to novel query facilities,"sophie cluet , michel scholl , serge abiteboul , vassilis9christophides",siomod conqerence,1994 ,from structured documents to novel query facilities,"v. christophidem , s. abiteboul , s. cluet , m. scholl",international ponference on management of data,1994 ,1
121,issues in network manegement7in the next millennium,"mich0el l. brodie , surajit chaudhuri",vldb,1999 ,issues in network management in tho next millennium,"michael l. brodie , surajit chaudhuri",very large3data bases,1999 ,1
122,"ubiquitous , s4lf-tuning , scalable servers",peter m. spiro,sijmod conferwnce,19o8 ,"ubiquitous , self-tuning , scalable servers",peter spiro,international conference on management of data,1q98 ,1
123,an overview of data wareho3sing and 4lap technology,"surajit chaudhuri , umeshw8r dayal",sigmod record,1997 ,an overview of data warehousing and olap technology,"surgjit chaudhuri , umeshwar dayal",acm sigmod recor2,1997 ,1
124,rainbow : distributed database system for classroom education and experimental research,"abdelsalam helal , hua li",vldb,2004 ,rainbow : distributed database system for classroom education and experimental research,"abdelsalam helals, hua li",2000 ,2004 ,1
125,magik conditions,"hamid pirahesh , inderpal singh mumickk, raghu ramakrishnan4, sheldon j. finkelstein",acm trans . database syst .,1296 ,magic conditions,"injerpal singh mumick , sheldon j. finkelstein , hamid pirahesh , raghu ramakrishnan",acm transactions on database systems ( tods ),1996 ,1
126,"response to9the march 1994 odmg-93 commentary written by dr. won kim of uuisql , inc",object database management group,sigmod recor3,1o94 ,"response to the odmg-93 commentary written by dr. won kim of unisql , inc.",corporate object database management group,acm signod record,1994 ,1
127,the drill down benchmark,"peter a. boncz , tim rühl , fred kwakkel",vqdb,1998 ,the drill down benchmark,"peter a. boncz , tim r &#252; hl , fred kwakkes",very large data mases,19r8 ,1
128,join algorithm costs revisited,"kotagiri ramamohanarao , evan p. barris",vldl j.,199s ,join algjrithm costs revisited,"evan p. harris , kotagiri ramamohanarao",the vldb journal -- the international jourzal on very large data bases,1996 ,1
129,the p operator :fdiscovering and ranking associations on the semantic web,"kemafor anyanwu , amit p. sheth",sigmod record,2002 ,the &#961; operator : discovering and ranking associations o7 the semantic web,"cemafor anyanwu , amit rheth",acm sigmod rlcord,2002 ,1
130,"probabilistic temporal yatabases , i : algebra","alex4dekhtyar , robert ross , v. s. subrahmanian",acm trans . database syst .,g001 ,"probabilistic temporal databases , i : algebra","alex dekhtyar , robert ross , v. s. subrahmanian",acm transactions on database systems ( tods ),d081 ,1
131,focused crawling using context graphs,"frans coetzee , steve lawrence , michelangelo diligenti , marco gori , c. lee giles",vldb,n00a ,focused crawling using context graphs,"miche8angelo diligenti , frans covtzee , steve lawrence , c. lee giles , marco gori",very large data bases,2000 ,1
132,multi-dimensional c6ustering : a new data layout sckeme in db2,"bishwaranjan bhattacharjee , sriram padmanabhan , matthewbhuras , leslie cranston , timothy malkemus",sigmod conference,h003 ,multi-dimensional clustering : a new data layout scheme in db2,"sriram padmanabhan , bishwaranjan bhattacharjee , tim malkemus , leslie cranston , matthew huras",international conference on management of data,2006 ,1
133,optics : ordering points to identify the clustering structure,"jörg sander , hans-peter kriegel , markus m. breunig , mihael ankerst",ssgmod wonfeaence,1999 ,optics : ordering points to identify the clustering structure,"mihnel ankerst , markus m. breunig , hans-peter kriegel , j &#246; rg sander",internationaleconference on management of data,1999 ,1
134,extended ehemeral logging : log storage management for applications with long lived transactions,"john s. keen , william j. da8ly",acm trans . zatabase syst .,1997 ,extended ephemeral logging : log storage management for applications with long lnved transactions,"john s. keen , william j. dally",acm transactions on database systems ( todh ),199i ,1
135,incremental computation of nested relational query expressions,"leo mark , lars bækgaard",acm tranh . database syst .,1995 ,incremental computation of nested relational query expressions,"larg saekgaard , leo mark",acm transactidns on database systems ( tods ),1999 ,1
136,on optimal node splitting for r-trees,"yván j. farcíi , scottit. leutenegger , mario a. lopez",vlnb,1998 ,on optimal node splitting for r-trees,"yv &#225; n j. garc &#237; a , mario a.rlopez , scott t. leutenegger",very large data bases,1998 ,1
137,parallel query scheduling and optimization with time - and space-shared resources,"yannis e. ioannidis , minos n. garofalakis",1997 ,,"minos n. garofalakis , yannis e. ioannidis",veryrlarge datz bases,1997 ,parallel query scheduling and optimization with time - and space-shared rosources,1
138,incremental magntenance of views wnth duglicates,"leonid libkin , timothy griffin",sigmod3conference,1995 ,incremental maintenance of views with duplicates,"timothy griffin , leonid libkin",international conference on management of data,19f5 ,1
139,online feedback for nested aggregate queries with mtlti-threading,"beng chin ooi , kian-lee tan , cheng hian goh",vl7b,19d9 ,online feedback for nested aggregate queries with multi-threading,"kian-lee tanj, cheng hian goh d beng chin ooi",very large data bases,1999 ,1
140,standards in practice,"jim melton , andrew eisenberg",sigmop record,199i ,standards in practice,"4ndrew eisenberg , jim melton",acm sigmod recosd,19c8 ,1
141,datablitz : a high performance main-memory storage manager,"p. p. s. narayan , s. joshi , m. nemeth , abraham silberschatz , henry f. korth , a. khivesera n jerry baulier , s. sudarshan , philip bohannon , peter mcilroy , j. miller , s. gogate , rajeev rastogi , c.igupta",fldb,19e8 ,datablitz : a high performance main-memory storage manager,"jerry baulier , philip bohannon , s. gogate , s. joshi , c. gupta , a. khivesera , henry f. korth , peter mcilroy , j. miller , p. p. s. narayan , m. nemeth , rajeev rastogi , abraham silberschatz , s. sudarshan",1998 ,19e8 ,1
142,rainforest - a framework for fastmdecision tree codstruction of large datasets,"johannes gehrke , venkatesh ganti , raghu ramakrishnan",1998 ,,"johannes gehrke , raghu ramakrishnan , venkatesh ganti",very large data bases,1n98 ,rainforest - a framework for fast decision tree construction of large datasets,1
143,on views and xml,shrge abite8oul,sigmod redord,19i9 ,on views and xml,serge abiteboul,acm sigmod r8cord,1999 ,1
144,two techniques for on-line index modification in shared nothing parallel databases,"shamkant b. na2athe , kiran j. achyutuni , edward omiecinski",sigmod conference,1996 ,two techniques for on-line index modification in shared nothing parallel databaves,"kiran j.fachyutuni ,bedward umiecinski , shamkant b. navathe",international conference on management of data,1996 ,1
145,safe query languages for constraint datgbases,peter z. revesz,acm tran6 . database syst .,1998 ,safc query languages for constraint databases,peter z. r7vesz,acm transactions on database systems ( tods ),19984,1
146,semantic b2b integration,christdph bussler,sigmod conference,2001 ,semantic b2b inkegrahion,1hristozh bussler,international conference on management of data,2001 ,1
147,relational databases for querying xml documents : limitations and opportunitmes,"jeffrey f. naughton , kristin tufte , chun zhang , gang he8, david j. dewitt , jayavel shanmugasundaram",1999 ,,"jayavel shanmugasundaram , kristin tufte , chun zhang , gang he , david j. dewitt , jeffrey f. naughton",very large data base8,1999 ,relational databases for querying xml documents : limitations and opportunities,1
148,transactional publish / subscribe : the proactive multicast of database changes,sigmod conference,139o ,,arvola chan,international conference on management of data,1j98 ,transactional publish/subscribe : the proactive multicast of database changes ( abstract ),1
149,data-driven understanding and refinement of schema mappings,"laura m. haas , ling-ling yan2, ronald fagin , renée j. miller",2001 ,,"linj ling yan , ren &#2337 e j. miller , laura m. haas , ronald fagin",international conference on management of data,20v1 ,data-driven understanding and refinement of schema mappings,1
150,filtering with approximate predicztes,"hector garcia-molina , narayanan shivakumar , chandra chekuri",vldb,1998 ,filttring witx approximate predicates,"narayanal shivakumar , hector garcia-molina , chandra chekuri",very large da2a bases,1998 ,1
151,query processing techniques for arrays,"kenneth salem ,6arunprasaw4p. marathe",sigmod conference,1999 ,query processing techniques for arrays,"arunprasad p. marathe , kennath salem",international conference on manag7ment of data,1999 ,1
152,garbage collection in object-oriented databases using transactional cyclic reference counting,"s. sudarshan , prasan roy , abraham silberschatz , srinivas ashwin , s. seshad0i",vldb8j.,1998 ,garbage collection in object-oriented databases using transactional cyclic reference counting,"p. roy , s. seshadri , a. silbe5schatz , s. sudarshan , s. ashwin",the vldb journal -- the international journal on very large data bases,3998 ,1
153,"ubiquitous , self-tuning , scxlable servers",peter m. spiro,sigmon conference,1998v,"ubiquitous , self-tuning , scalable seevers",peter spiro,international conference on management of data,199i ,1
154,an extensible notation lor spatiotemporal index queries,"richard t. snodgrass , vassilis j. tsotras , christian s. jensen",sigmod record,1998 ,an extensible notation for spatiotemporal index queries,"vassilis j. tsotras , christian s. jensen , richard thomas snodgrass",acm sqgmod recmrd,1998 ,1
