,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
84,"cosima - your smart , speaking e-salesperson","werner kießling , thorsten ehm , stefan holland , stefan fischer 0003",sigmod conference,2001,the web as a model for information management,"giorgio hannisio perini , mike schmitt",acm sigmod conference,1995 ÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ,1
85,design and management of data warehouses : report on the dmdw '99 workshop,"martin staudt , yannis vassiliou , manfred a. jeusfeld , stella gatziu",sigmod record,1999,the csrp index for semantic information storage,"daniel anastasakis , robert w. wager",international conference on management of data,1995 ��,1
86,spatial data management for computer aided design,"andreas müller , marco pötke , thomas seidl , hans-peter kriegel",sigmod conference,2001,spatial data management for computer aided design,"andreas müller , marco pötke , thomas seidl , hans-peter kriegel",sigmod conference,2001 񩐶,1
87,a taxonomy of correctness criteria in database applications,"krithi ramamritham , panos k. chrysanthis",vldb j.,1996,a general purpose database,"abhinav kishri , luvena daktiri",sigmod conference,1997 ��,1
88,storage estimation for multidimensional aggregates in the presence of hierarchies,"jeffrey f. naughton , amit shukla , karthikeyan ramasamy , prasad deshpande",vldb,1996,retrieval and processing of multi-dimensional multi-dimensional vectors by adaptive multidimensional aggregates indexing,jordan h. haggard,vldb,1999 �,1
89,research issues in federated database systems : report of efdbs '97 workshop,"fèlix saltor , mark roantree , mark w. w. vermeer , wilhelm hasselbring , martin schönhoff , markus strässler , barry eaglestone , stefan conrad",sigmod record,1997,the data mining market : why e.g. mb (a very active database management system) shouldn't be used in the long term,"j. p. chen , vijay berbuth , m. niewong , michael lee , m. j. van den euglen",vldb,1998,1
90,hyper-programming in java,"graham n. c. kirby , ronald morrison , evangelos zirintsis",vldb,1999,bcrypt: a lightweight hash-combinator,"bernhardt g. wohler , peter b. a. zweig",sigmod conference,1997 �,1
91,the incinerate data model,h. v. jagadish,acm trans . database syst .,1995,object-oriented information retrieval and retrieval on multisingats : a very large data set,kerry k. r. hann &#98; e. m. chen,very large data bases,2001,1
92,bounded ignorance : a technique for increasing concurrency in a replicated system,"arthur j. bernstein , narayanan krishnakumar",acm trans . database syst .,1994,a system for database systems and data integrity,jenny lernick,acm trans . database syst .,1995,1
93,continually evaluating similarity-based pattern queries on a streaming time series,"like gao , xiaoyang sean wang",sigmod conference,2002,finding the right match,nasir vakrish,sigmod conference,2000 �,1
94,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. böhlen , christian s. jensen",vldb,1999,semistructured query and data quality,"peter f. v. albersmann , dennis h. p. schneider , frank thomas j. b. sch",international conference on management of data,2003 �α1,1
95,diluting acid,"peter thanisch , colin stirling , tim kempster",sigmod record,1999,relational systems for very large-scale databases,peter thanisch,sigmod conference,,1
96,"replication , consistency , and practicality : are these mutually exclusive ?","avishai wool , henry f. korth , yuri breitbart , todd a. anderson",sigmod conference,1998,large text control systems,john h. scaparrotti,sigmod conference,1996 ��,1
97,dynamic information visualization,yannis e. ioannidis,sigmod record,1996,multi-threaded database system in dynamic database systems : a case study,"peter j. muth , david k. zug",sigmod record,1995 �,1
98,incremental computation and maintenance of temporal aggregates,"jun yang , jennifer widom",vldb j.,2003,indexing object-oriented data,hu-shan zhi,sigmod conference,2001 ��,1
99,constraint databases : a tutorial introduction,jan van den bussche,sigmod record,2000,efficient algorithm for selectivity-based parallel access to data,m. m. christi,very large data bases,2000 ��,1
100,the structured information manager : a database system for sgml documents,ron sacks-davis,vldb,1996,a record extraction system : for relational databases,arhansu shahyawala,vldb,1999 ��,1
101,the structured information manager : a database system for sgml documents,ron sacks-davis,vldb,1996,relational database systems for application data,jordan b. clary,icsen,2002 ��2,1
102,object query standards,andrew e. wade,sigmod record,1996,object query standards,david d. cocks,sigmod record,1997 ��,1
103,dynamic xml documents with distribution and replication,"ioana manolescu , serge abiteboul , tova milo , angela bonifati , gregory cobena",sigmod conference,2003,the dynamic object management system,"jana m. raso , peter philippe jankiewicz , raghu jain",sigmod conference,1998 ÃÂÃÂ,1
104,much ado about shared-nothing,"michael g. norman , peter thanisch , thomas zurek",sigmod record,1996,a system-wide database for storing information,"vijayakrishnan , christos",sigmod conference,1998 ��,1
105,the national medical knowledge bank,warren sterling,vldb,1998,the vldb database,"peter bensen , alexander j. nason",sigmod conference,1998 ��,1
106,mining generalized association rules,"ramakrishnan srikant , rakesh agrawal",vldb,1995,object processing without query language,"michael y. hans , jennifer hans",sigmod conference,2001 ��,1
107,the asilomar report on database research,"gerald held , hector garcia-molina , michael lesk , jim gray , philip a. bernstein , david maier , h. v. jagadish , michael stonebraker , stefano ceri , joseph m. hellerstein , david j. dewitt , jeffrey d. ullman , michael l. brodie , jeffrey f. naughton , michael j. franklin , hamid pirahesh",sigmod record,1998,a database based on relational algebra for a database system,"shu-wei yang , bing-wei hwei , jong shingo",sigmod conference,2003,1
108,boat-optimistic decision tree construction,"wei-yin loh , raghu ramakrishnan , venkatesh ganti , johannes gehrke",sigmod conference,1999,the search engine: the world's hidden cache of metadata,"hu-ming t-lin , yang-wei yong , rajeev hass , chen-guozheng wang",sigmod conference on management of data,1998 ރ� ޸ޒރ޸އ hu-ying gee,1
109,leo - db2 's learning optimizer,"volker markl , mokhtar kandil , guy m. lohman , michael stillger",vldb,2001,a web-oriented database management system,"philip mohmann , rohan naughton , russian ikeyeng",acm trans . protocols,2003 ��1,1
110,performance tradeoffs for client-server query processing,"donald kossmann , michael j. franklin , björn þór jónsson",sigmod conference,1996,the web and the database colossus,ralf-fredrich e. j. föller,sigmod conference,,1
111,object query standards,andrew e. wade,sigmod record,1996,object query management using query-based algorithms,"james shireloff , suzanne m. hickey",sigmod record,2002 ��,1
112,agent-oriented software engineering report on the 4th aose workshop ( aose 2003 ),paolo giorgini,sigmod record,2003,large data bases,stefano calzano,the journal on large data bases (,2000 ��,1
113,dynamic maintenance of wavelet-based histograms,"yossi matias , jeffrey scott vitter , min wang",vldb,2000,the yanhao database,"yossi matias , jeffrey s. wang",sigmod record,1996 ��,1
114,scientific olap for the biotech domain,nam huyn,vldb,2001,query management and management through object systems,nam huyn,sigmod conference,2003 APTER v1,1
115,spatial operators,"eliseo clementini , paolino di felice",sigmod record,2000,dynamic queries,"christoph raschner , h. c. h. hansmann , a. l. s. lohmann",sigmod conference,1996,1
116,wavelet synopses with error guarantees,"phillip b. gibbons , minos n. garofalakis",sigmod conference,2002,discovery of a robust implementation for the web,"yannis chaitakis , nick m. doss",sigmod conference,"2002 avis , paul p. c. mcculliv &#239; j. kumar , peter d. leff",1
117,the cubetree storage organization,"yannis kotidis , nick roussopoulos",vldb,1998,the multi-dimensional web: applications in the flexible,"marco bocconi , matt wann , zhongchun tung",acm sigmod record,1998,1
118,user-cognizant multidimensional analysis,sunita sarawagi,vldb j.,2001,user-cognizant multidimensional analysis,georgi o. galoni,vldb j.,2000 �,1
119,the national medical knowledge bank,warren sterling,vldb,1998,the research center,"yannis baru , yannis garis , cin vldb",acm sigmod record,1995,1
120,a general solution of the n-dimensional b-tree problem,michael freeston,sigmod conference,1995,a rich and efficient model in distributed data mining,michael freeston,sigmod conference,2002 ��,1
121,hyperstorm - administering structured documents using object-oriented database technology,"karl aberer , klemens böhm",sigmod conference,1996,data warehouse : a data warehouse for enterprise data,"hanwei b. li , eugene h. wang",sigmod conference,1998 ��,1
122,a framework for implementing hypothetical queries,"timothy griffin , richard hull",sigmod conference,1997,a framework for implementing hypothetical queries,"timothy griffin , richard hull",sigmod conference,1997,1
123,"olap , relational , and multidimensional database systems",george colliat,sigmod record,1996,the olap tool for a query database,"rajpalakrishnan shahri , kotyar elkanathan",sigmod record,1994 ÃÂÃÂÃÂÃÂ,1
124,self-organizing data sharing communities with sagres,"igor tatarinov , wai tak theodora yeung , shiori betzler , jing su , jayant madhavan , rachel pottinger , alon y. levy , ewa jaslikowska , stefan saroiu , qiong chen , zachary g. ives",sigmod conference,2000,distributed hypertext storage for web application data,"zhong zhi , yong-li li , yongbao yang , yunhong zeng , biao zhou",vldb forum,2001 �,1
125,querying shapes of histories,"mohamed zaït , giuseppe psaila , edward l. wimmers , rakesh agrawal",vldb,1995,very large data bases,"mohamed zaït , jeffrey p. hugh , ching shan",sigmod conference,2001 �1,1
126,tools and transformations - rigorous and otherwise - for practical database design,"david s. reiner , arnon rosenthal",acm trans . database syst .,1994,a toolkit approach for supporting adaptive optimization through complex indexing,"jordan m. jordan , krishna l. muhar , katherine c. fenn",very large database systems (wizlab) : research papers on the future,"1998  livreda , m. g. p",1
127,a taxonomy of correctness criteria in database applications,"krithi ramamritham , panos k. chrysanthis",vldb j.,1996,the web-based database querying system ( nldb ),"kevind j. h. rasunathan , bhupani sevaert",sigmod conference,1998 ��,1
128,learning response time for websources using query feedback and application in query optimization,"jean-robert gruser , vladimir zadorozhny , louiqa raschid , tao zhan",vldb j.,2000,processing data and processing of data,"mary l. yang , r. zhoo , karin wang",vldb j.,1995,1
129,information gathering in the world-wide web : the w3ql query language and the w3qs system,"david konopnicki , oded shmueli",acm trans . database syst .,1998,database methods for dynamic database queries,jimmy d. crosley,international conference on management of data,2001 ��,1
130,a one-pass algorithm for accurately estimating quantiles for disk-resident data,"khaled alsabti , vineet singh , sanjay ranka",vldb,1997,approximate and generalized database processing,kurt w. mason,sigmod conference,1996,1
131,bridging heterogeneity : research and practice of database middleware technology,"günter sauter , fernando de ferreira rezende",vldb,1998,multi-agent clustering : a case study on an application that can be used to drive multi-dimensional information,"huike li , haia-hsu sheng biao , hua-geom lei",international conference on management of data,2003 irez-lok szymczak,1
132,filter trees for managing spatial data over a range of size granularities,"kenneth c. sevcik , nick koudas",vldb,1996,the new query database : a system for efficiently generating object-oriented query trees,"kenneth c. sevcik , nick koudas",sigmod conference,1999 ICKS,1
133,wsq/dsq : a practical approach for combined querying of databases and the web,"roy goldman , jennifer widom",sigmod conference,2000,efficient and scalable queries from,"bernhard scholzmann , arnaud h. scholz, jennifer p. f. grass , bernhard schönberg",sigmod conference,2001 ÃÂÃÂ,1
134,temporal conditions and integrity constraints in active database systems,"ouri wolfson , a. prasad sistla",sigmod conference,1995,applying the principles of multiple adaptive queries,"alberto carnevale , t. j. j. hanks",very large data bases,1999 �� col title,1
135,mining insurance data at swiss life,"jörg-uwe kietz , ulrich reimer , martin staudt",vldb,1997,a multidisciplinary approach in a multidisciplinary system of data mining,"jim-nan nong , liwei-fu yong , stu wang",vldb conference,2001 ��,1
136,scientific olap for the biotech domain,nam huyn,vldb,2001,distributed database systems for heterogeneous data,"yong jang , feng shang , xiao-wei zhan",acm sigmod record,1998 ��,1
137,high-performance extensible indexing,marcel kornacker,vldb,1999,the web for the web,"t. berlander , n. erwänder , s. s. bärzg",sigmod record,2003,1
138,public : a decision tree classifier that integrates building and pruning,"kyuseok shim , rajeev rastogi",vldb,1998,a database design scheme for continuous integration: a rich text,"kim chaudhuri , a. bhattacharya",vldb,1995 修真,1
139,is web-site management a database problem ?,"daniela florescu , dan suciu , alon y. levy",vldb,1998,what is a server for the web,joseph urnb &#233; svetlana gavrilova,vldb,1994,1
140,linking business to deliver value : a data management challenge,anand deshpande,vldb,2000,multi-dimensional web access to high speed in multi-dimensional,"c. k. pokari , anand shan , j. wang",sigmod conference,1998 ��,1
141,why and how to benchmark xml databases,"ralph busse , michael j. carey , daniela florescu , martin l. kersten , albrecht schmidt , florian waas , ioana manolescu",sigmod record,2001,the online benchmark tool peter-yavdal,"chia xhou , jia-pian-wang kung",sigmod conference,2002 ÃÂÃÂ,1
142,on multi-resolution document transmission in mobile web,"stanley m. t. yau , antonio si , dennis mcleod , hong va leong",sigmod record,1999,system administration and the web : a user and information technologies perspective,"s. rontein , h.-b. mohail wang",sigmod conference,2001 ��,1
143,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,sql-based transaction processing in real-time database systems : the nagas,"richa navend , alexander p. brashka , bryant a. ross , christos e. kottz",international conference on management of data,,1
144,review : a real time virtual walkthrough system,"yixin ruan , zhiyong huang , kian-lee tan , jason chionh , lidan shou",sigmod conference,2001,"androdsa : a fast, efficient index system","jianping han , renk liyan , ha-wen pui",sigmod conference,1994 ��,1
145,objectglobe : ubiquitous query processing on the internet,"stefan seltzsam , donald kossmann , markus keidl , reinhard braumandl , alexander kreutz , konrad stocker , alfons kemper",vldb j.,2001,an object view from multiple data bases,"stefan seltzsam dahlmann , markus keidlow",vldb j.,"2001  GOODMAN , peter j. stefan",1
146,collaborative analytical processing - dream or reality ? ( panel abstract ),"goetz graefe , william o'connell , andrew witkowski",vldb,2001,combining high dimensional modeling in search of high-dimensional data,"nick b. hamer , abraham sperling",vldb,2003,1
147,design and management of data warehouses : report on the dmdw '99 workshop,"martin staudt , yannis vassiliou , manfred a. jeusfeld , stella gatziu",sigmod record,1999,making new database and sub-base bases,"han-kei jia , george wang",acm sigmod record,2001 ��,1
148,ptool : a scalable persistent object manager,"xiao qin , robert l. grossman",sigmod conference,1994,p-stack for multiple-level database systems,"zhao hong &#2093; chen fu , bryan vincourt , chen qian",acm transactions database,1999,1
149,adaptive filters for continuous queries over distributed data streams,"jennifer widom , chris olston , jing jiang",sigmod conference,2003,efficient retrieval,"alexander j. ollenship , jeffrey f. gavro , christos p. koss",acm sigmod conference,1997 ��,1
150,data page layouts for relational databases on deep memory hierarchies,"david j. dewitt , mark d. hill , anastassia ailamaki",vldb j.,2002,designing and maintaining structured query systems using the web,"john a. hannon , w. lu , a. bergman , y. m.",acm sigmod record,2000 ��,1
151,spectral bloom filters,"yossi matias , saar cohen",sigmod conference,2003,sigmund künz,"keltis ramas , zehai k",sigmod conference,2000 ÃÂÃÂ,1
152,index configuration in object-oriented databases,elisa bertino,vldb j.,1994,efficient implementation of the high-speed adaptive data extraction system,"elisa bertino , efreet c. sarkas",vldb j.,1997 molindra srivast,1
