,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,Truth
62,panasonic digital camera battery cgas007a1b,panasonic digital camera battery cgas007a1b lithium ion type for digital camera dmctz1 and dmctz3,,toshiba 22 ' lcd hdtv with built in dvd player in black 22lv505,toshiba 22 ' lcd hdtv with built in dvd player in black,,0.0
63,canon silver powershot digital camera sd880is,canon silver powershot digital camera sd880is 10 megapixel 4x optical zoom optical image stabilizer 3.0 ' purecolor lcd ii digic 4 image processor face detection self-timer red-eye correction 19 shooting modes print/share button silver finish,,canon eos rebel xsi digital slr camera silver 25114,canon eos rebel xsi digital slr camera silver 25114 16:9 3.3 megapixel cmos sensor digic iii image processor 3.0 ' high density tft lcd 16:9 2x digital zoom 2.7 ' color lcd 8x optical wide-angle zoom 3 ' active matrix tft color lcd,,0.0
64,canon eos 40d digital slr camera in black eos40dbody,"canon eos 40d digital slr camera in black eos40dbody body only 10.1 megapixel cmos sensor digic iii image processor auto pop-up , retractable , built-in flash 3.0 ' tft color liquid-crystal monitor af system with 9 cross-type sensors black finish lens sold separately",,canon eos 50d digital slr camera in black eos50dbody,canon eos 50d digital slr camera in black eos50dbody,16.99,0.0
65,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,nikon coolpix s550 digital camera graphite black 24dp hdtv in black dcrv700,nikon coolpix s550 16:9 high-resolution 2.7 ' clear photo lcd 9ms response time 120hz 4ms response time white,392.88,0.0
66,speck seethru pink hard shell case for 13 ' macbook mb13pnkseev2,speck seethru pink hard shell case for 13 ' macbook mb13pnkseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support pink finish,,sony cyber-shot dsc-w150 digital camera black dscw150/b,8.1 megapixel 13.3 megapixel 16:9 3x optical zoom 2x digital zoom 2.5 ' active matrix tft color lcd,,0.0
67,sony black 13.6 megapixel cyber-shot digital camera dscw300,sony black 13.6 megapixel cyber-shot digital camera dscw300 13.6 megapixel carl zeiss 3x optical zoom lens 2.7 ' clear photo lcd display in-camera retouching 15 mb internal memory in-camera red-eye correction super steadyshot optical image stabilization double anti-blur solution black finish,,sony cyber-shot dscw300 digital camera silver dscw300/b,16:9 2x digital zoom 2.7 ' active matrix tft color lcd,1216.72,0.0
68,onkyo 6 disc cd player changer dxc390b,onkyo 6 disc cd player changer - dxc390b multi single-bit dac 6 repeat modes 40 random track memory direct track access 96 db s/n ratio 5 hz-20 khz frequency response remote control included black finish,,samsung ln32a650 32 ' lcd tv,"samsung ln32a650 32 ' widescreen 1080p lcd hdtv 3000:1 dynamic contrast ratio 480x480 hd hd video playback 50,000:1 dynamic contrast ratio 4ms response time",,0.0
69,canon silver 10 megapixel powershot digital camera sd790is,canon silver 10 megapixel powershot digital camera sd790is 10.0 megapixel 3x optical zoom optical image stabilizer 3.0 ' purecolor lcd face detection technology motion detection technology digic iii image processor red-eye correction silver finish,,canon csi wide color digital camera sd790is,canon silver 10 megapixel powershot digital camera sd790is 10.0 megapixel 3.0 ' purecolor lcd face detection technology sdot200is,1216.99,0.0
70,canon battery charger 0763b001,canon battery charger 0763b001 compatible with canon nb-2l and nb-2lh batteries,,canon black eos 40d digital slr camera body eos40dbody,canon black eos 40d digital slr camera body eos40dbody 10.1 megapixel cmos sensor digic iii image processor super steadyshot image stabilization intelligent auto mode black finish,,0.0
71,canon silver powershot digital camera sd880is,canon silver powershot digital camera sd880is 10 megapixel 4x optical zoom optical image stabilizer 3.0 ' purecolor lcd ii digic 4 image processor face detection self-timer red-eye correction 19 shooting modes print/share button silver finish,,canon eos rebel xsi digital slr black all-in-one digital camera body eos13d590 body only,canon eos rebel xsi digital slr black all-in-one digital camera body eos13d590 13.1 megapixel 3.0 ' purecolor lcd ii digic 4 image processor face detection self-timer red-eye correction 19 shooting modes print/share button silver finish,,0.0
72,panasonic black dect 6.0 cordless telephone kxtg9333t,panasonic black dect 6.0 cordless telephone kxtg9333t 1 base and 2 handsets extended talk time reduced interference all-digital answering system up to 17 hours of talk time expandable up to 6 handsets up to 3-way conference capability built-in clock with alarm digital speakerphone on handset black finish,,panasonic kx-tg9333t expandable digital cordless phone,1 x phone line ( s ) black,139.99,0.0
73,panasonic dect 6.0 black expandable digital cordless phone system kxtg9372b,panasonic dect 6.0 black expandable digital cordless phone system kxtg9372b drop and splash resistant 2 handsets up to 6 multi-handset capability digital answering machine system ringer id call waiting caller id voicemail hold mute clock alarm led lighting night mode call block speakerphone 11 days standby 5 hours talk time black finish,,panasonic dect 6.0 phone system dect 6.0 compatible with pankxtg9372b,panasonic dect 6.0 black expandable digital cordless phone system kxtg9372b 2 handsets up to 6 multi-handset capability digital answering machine system ringer id call waiting caller id voicemail hold mute clock alarm led lighting night mode call block speakerphone 11 days standby 5 hours talk time black finish,,0.0
74,canon digital eos rebel xs starter kit 9320a010,"canon digital eos rebel xs starter kit 9320a010 includes digital gadget bag 200dg , battery pack nb-2lh , 58mm uv haze filter",,canon pixma ip3620 desktop printer,,,0.0
75,panasonic countertop microwave oven in black nnsn667bk,panasonic nn-sn667b countertop microwave oven in black nnsn667bk 1.2 cubic foot 1300 watts high power 10 power levels 5 cooking stages quick minute one-touch sensor cooking inverter turbo defrost multi-lingual menu action screen popcorn key black finish,129.0,panasonic nn-sn667b countertop microwave oven in black nnsn667bk 1.2 cubic foot 1300 watts high power 10 power levels 5 cooking stages quick minute one-touch sensor cooking inverter turbo defrost multi-lingual menu action popcorn key black finish,panasonic nn-sn667b black countertop microwave oven nnsn667bk 2.5 cubic foot 1366 watts x 1050 total power 2 cook outputs nnsd1 and nnsd11 7.0 cu.ft . top-to-bottom integrated cuisinart stainless steel,129.0,0.0
76,canon deluxe black digital camera case 2595b002,canon deluxe black digital camera case 2595b002 soft nylon case flip-down cover belt loop attachment for hands-free convenience compatible with canon powershot a series black finish,13.99,canon spc-f200 digital camera gray,"canon suction cup mount for compact , compact , compact portable , portable jpg black",,0.0
77,samsung 58 ' black flat panel series 5 plasma hdtv pn58a550,"samsung 58 ' black flat panel series 5 plasma hdtv pn58a550 1920 x 1080 full hd resolution 1,000,000:1 dynamic contrast ratio filterbright anti-glare and anti burn-in technology built-in hdtv tuner ( atsc/ntsc ) with clear qam srs trusurround xt 3d hd ready swivel stand black finish",,panasonic kx-tga450s black wall tv mount kxtga450s,panasonic kx-tga450s full 1080p full hd output th52px,,0.0
78,panasonic dect 6.0 2-line digital expandable corded/cordless phone system kxtg9391t,panasonic dect 6.0 2-line digital expandable corded/cordless phone system kxtg9391t dect 6.0 digital technology ( 1.9 ghz frequency ) expandable up to 6 total handsets wifi friendly digital answering system 50 number caller id memory 100 number phonebook digital speakerphone on handset and base light-up indicator with ringer alert white backlit 3-line lcd black finish,179.0,panasonic dect 6.0 series 5 handset expandable digital corded/cordless phone system kxtg9391t up to 4 multi-handset capability digital answering system 50 number caller id recognition system picture-in-picture front-lit speakerphone light black finish,panasonic dect 6.0 4-line digital expandable corded/cordless phone system kxtg9391t 2-line integrated handset super night mode call block speakerphone pre-call waiting caller id recognition system picture-in-picture bottom-mounted speakerphone navigator key 2-line lcd display,179.0 ~~,0.0
79,panasonic viera 46 ' plasma flat panel 1080p hdtv in black th46pz80u,panasonic viera 46 ' plasma flat panel 1080p hdtv in black th46pz80u 1080p display 1920 x 1080 native resolution color purity optimizer surround sound anti-reflective filter viera link hdavi control built-in ntsc/atsc/qam tuners 3 hdmi inputs built-in galleryplayer capable sd card memory slot pedestal stand included black finish,,sony 46 ' bravia z series kdl-46z85u 46 ' plasma flat panel 1080p hdtv in black th46pz80u,"46 ' atsc , ntsc 16:9 1920 x 1080 surround hdtv built-in cinema mode 50,000:1 dynamic contrast ratio 4ms response time omnispherical slr camera with 3x optical zoom silver",497.0,0.0
80,toshiba black dvd/vcr combinaton player sdv296,toshiba black dvd/vcr combinaton player sdv296 progressive scan dvd player one touch recording for the vcr colorstream pro progressive scan component video outputs simultaneous dvd playback and vhs record jpeg viewer black finish,89.0,sony widescreen tft lcd hdtv ln22a450,"toshiba black dvd/vcr combinaton player sdv296 1080p upscaling hd video up to 60,000:1 dynamic contrast ratio 7ms response time",,0.0
81,canon cyan ink tank cyan cli8c,"canon cyan ink tank cli8c compatible with the pixma ip4200 , ip5200 , ip5200r , ip6600d , mp500 , mp800 printers",16.0,sanus flat panel tv wall mount vm400b,steel 75 lb,299.0,0.0
82,panasonic 5.8 ghz black expandable digital cordless phone system kxtg4323b,panasonic 5.8 ghz black expandable digital cordless phone system kxtg4323b include 3 handsets expandable up to 4 handsets digital answering machine system ringer id call waiting caller id voicemail hold mute clock alarm led lighting speakerphone intercom 11 days standby 5 hours talk time black finish,79.0,panasonic 5.8 ghz black expandable digital cordless phone system kxtg4323b,panasonic 5.8 ghz black expandable digital cordless phone system kxtg4323b compatible with pcm compatible compactphone,279.0,0.0
83,garmin 010-10723-00 ac adapter cable with international adapters 0101072300,garmin 010-10723-00 ac adapter cable with international adapters 0101072300 includes uk & euro adapters black finish,,sony handycam hdr-sr11 camcorder dcrsr11,camcorder dcrsr11 12 ' portable dvd player,39.99,0.0
84,speck seethru aqua hard shell case for 20 ' imac im20aqusee,speck seethru aqua hard shell case for 20 ' imac im20aqusee adds color and style to imac easy and safe to use totally removable case does not cover the screen or camera fits 20 ' widescreen imac aqua finish,,sony handycam dcr-hc30 digital camcorder with cd player 29221,1 x 10/100 x 10/100 multi-touch dvd recorder with 9 live view modes auto motion plus 120hz automatic mode black finish,,0.0
85,sony high definition hdv handycam camcorder hdrhc9,sony high definition hdv handycam camcorder hdrhc9 10x optical/20x digital zoom 2.7 ' wide ( 16:9 ) touch panel clear photo lcd plus display switchable hdv/dv format recording active interface shoe built-in intelligent flash progressive shutter system super nightshot infrared system x.v. color technology,,sony scp-mp310 high definition camcorder digital camera,10.1 megapixel 16:9 4x optical zoom 2.7 ' active matrix tft color lcd,,0.0
86,sirius satellite radio universal car tuner scc1,"sirius satellite radio universal car tuner scc1 low-profile , roof-mount antenna with 21 cable works with a separate sirius connect adapter channel scan/search channel presets",,yamaha e-50e/50i compact cabrio,yamaha e-50e/50i compact cabrio 10.1 megapixels 15x zoom-nikkor lens with 3.7 x optical zoom 2.7 ' color lcd,,0.0
87,sony silver cyber-shot digital camera dscw170,sony silver cyber-shot digital camera dscw170 10.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens bionz real imaging processor technology 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide silver finish,,sony dsch10 cyber-shot dsch10 digital camera black dsch10/b,10.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens bionz geforce 5x optical zoom intelligent image stabilization intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide,,0.0
