COL title VAL  "Free RN" "Nike Free RN - 831508 100 | everysize.com"	COL title VAL  "Nike Free Run - Blanco/Negro"@es " Nike Zapatillas para hombre-Blanco/Negro "@es	1
COL title VAL  "Brooks Revel para mujer - Blanco/Antracita/Negro"@es " Zapatillas mujer- Brooks Blanco/Antracita/Negro 1202491B155 "@es	COL title VAL  "Buty Damskie Brooks Womens Revel - Biały/Antracyt/Czarny"@pl " Biały/Antracyt/Czarny Buty 1202491B155 "@pl	1
COL title VAL  "ASICS GEL GT 1000 3"@fr 3 - CHAUSSURES COURSE ENFANT Asics couleur Multicouleur C463N 7001 Anima Sportiva Sport boutique"@fr	COL title VAL  "Asics Gel GT 1000 3 Kids Running Shoes SS15 7001"@en 7001 · Asics Mild Support Trainers ah"@en	1
COL title VAL  "Nike Defendre Leather Trainers - Nero/Antracide/Bianco"@it " Nike Scarpe Calcio Uomo Nero-Antracide-Bianco "@it	COL title VAL  "Zapatillas Nike Defendre Piel - Negro/Antracita/Blanco"@es " Deportivas Nike- Zapatillas Negro-Antracita-Blanco "@es	1
COL title VAL  "Nike Sportswear Womens Air Force 1 Low Upstep BR - White"@en " Shoes Nike White 833123-100 "@en	COL title VAL  "Nike WMNS Air Force 1 Low Upstep BR white (833123-100)"@eu (833123-100) | Bludshop.com"@eu	1
COL title VAL  "Nike Free Run - Concord/Nero/Blu"@it " Nike Scarpe Uomo Concord/Nero/Blu "@it	COL title VAL  "Nike Free Run - Concord/Schwarz/Kobaltblau/Blau"@de " Nike Herrenschuhe Concord/Schwarz/Kobaltblau/Blau "@de	1
COL title VAL  "Nike Sportswear Lunar Magista II FK - Black"@en " Mens Shoes Nike Black / Black-Anthracite-White 852614-001 "@en	COL title VAL  "Nike Sportswear Lunar Magista II FK - Noir"@fr " Nike chaussures pour homme noir anthracite blanc "@fr	1
COL title VAL  "Puma EvoTouch 1 FG - Black/White/Safety Yellow" " Puma 103672-01 AuthenticSoccer.com	COL title VAL  "Puma evoTOUCH 1 FG -Negro/Blanco/Amarillo"@es " Puma -Botas de futbol-Terrenos firmes-Negro/Blanco/Amarillo "@es	1
COL title VAL  "Nike Free Trainer 3.0 V4 - Nero/Nero/Grigio/Arancione"@it " Nike Scarpe Uomo Nero-Nero-Grigio-Arancione "@it	COL title VAL  "Nike Free Trainer 3.0 V4 - Noir/ Noir-Gris-Orange Total"@fr " Nike chaussures pour homme noir-noir-gris-orange total "@fr	1
COL title VAL  "Asics Gel-Lyte III black/chili (H6B2L-9024)"@eu (H6B2L-9024) | Bludshop.com"@eu	COL title VAL  "Asics Gel Lyte III"@en III Granite Pack H6B2L-9024 - Purchaze"@en	1
COL title VAL  "lunar caldra" "Nike lunar caldra - 803879-414 | everysize.com"	COL title VAL  "Nike Lunar Caldra - Obsidiana/Blanco/Azul"@es " Nike Zapatillas para hombre-Obsidiana/Blanco/Azul "@es	1
COL title VAL  "Nike Sportswear Air Max 90 Ultra Moire - Black"@en " Nike Mens Shoes Black "@en	COL title VAL  "Nike Sportswear Air Max 90 Ultra Moire - Schwarz"@de " Nike Herrenschuhe Schwarz "@de	1
COL title VAL  "Nike Hypervenom Phatal II Neymar FG - Black/Bright Crimson/White"@en " Nike NJR Mens Boots Firm Ground Crimson/White "@en	COL title VAL  "Nike Hypervenom Phatal II Neymar FG - Noir/ Rouge/ Blanc"@fr " Nike chaussures pour homme terrain sec noir rouge blanc "@fr	1
COL title VAL  "Puma King II FG - Amarillo/Negro"@es " Puma Botas de futbol-Terrenos firmes-Amarillo/Negro "@es	COL title VAL  "Puma King II FG - Jaune/ Noir"@fr " Puma chaussures pour homme terrain sec jaune noir "@fr	1
COL title VAL  "GEL-CHALLENGER 11"@en-de 11 | Men Men's Padel Shoes ASICS"@en-de	COL title VAL  "GEL-CHALLENGER 11"@it-it 11 | Men SCARPE DA PADEL UOMO ASICS"@it-it	1
COL title VAL  "Buty Puma Esito Classico FG - Białe/Czarne"@pl " Męskie buty piłkarskie Utwardzona nawierzchnia Białe-Czarne "@pl	COL title VAL  "Puma Esito Classico FG - Bianco/Nero"@it " Puma Scarpe Uomo Terreni Compatti Bianco-Nero "@it	1
COL title VAL  "Asics Gel-Zaraca 4 - Azul/Negro"@es " Asics Zapatillas para hombre-Azul/Negro "@es	COL title VAL  "Asics Gel-Zaraca 4 - Blau/Schwarz/Silber"@de " Asics Herrenschuhe Blau/Schwarz/Silber "@de	1
COL title VAL  "Diadora B.Original - Czerwony"@pl " Diadora Buty męskie Czerwony "@pl	COL title VAL  "Diadora B.Original - Tibetan Red"@en " Mens Shoes Diadora Red / White 170535-C6289 "@en	1
COL title VAL  "Nike Train Speed 4 - Negro/Blanco"@es " Nike Zapatillas de deporte- Negro/Blanco "@es	COL title VAL  "Nike Train Speed 4 - Nero/Bianco"@it " Nike Scarpe Uomo Training Regolare Nero/Bianco "@it	1
COL title VAL  "Buty Puma evoSPEED 2.3 FG - Bright Plasma-Biały-Peacoat"@pl " Korki Buty piłkarskie Twarde podłoże Trawa Lanki Plasma-Biały-Peacoat 10301204 "@pl	COL title VAL  "Puma evoSPEED 2.3 FG - Plasma/Blanco/Peacoat"@es " Botas de futbol Puma- Puma -Terrenos firmes- 10301102-Plasma/Blanco/Peacoat "@es	1
COL title VAL  "Nike Free Run Distance - Negro/Blanco/Gris"@es " Nike Zapatillas de correr-Negro/Blanco/Gris "@es	COL title VAL  "Nike Free Run Distance - Nero/Bianco/Grigio Scuro/Grigio Lupo"@it " Nike Scarpe Uomo Nero-Bianco-Grigio Scuro-Grigio Lupo "@it	1
COL title VAL  "Concave Junior Volt+ FG - Nero/Oro"@it " Concave Scarpe Terreni Compatti Nero/Oro "@it	COL title VAL  "Dziecięce buty Concave Volt+ FG - Czarny/Złoty"@pl " Dziecięce piłkarskie Trawa naturalna Lanki Czarny/Złoty "@pl	1
COL title VAL  "Nike Junior Magista Obra II FG - Nero/Cremise Totale"@it " Nike Scarpe Terreni Compatti Totale "@it	COL title VAL  "Nike Kids Magista Obra II FG - Black/Total Crimson"@en " Nike Junior Boots Firm Ground Crimson "@en	1
COL title VAL  "NIKE AIR MAX 90 MESH BG"@pl Męskie i Dziecięce ✓ Darmowa dostawa ★ Sizeer ★"@pl "Nike Air Max Damskie	COL title VAL  "NIKE AIR MAX 90 MESH BG"@pl "Nike dla dzieci ✓ Darmowa dostawa do domu ★ sklep Sizeer ★"@pl	1
COL title VAL  "GEL-QUANTUM 360 KNIT"@en-de KNIT | Women Women's Easy Running Shoes ASICS"@en-de	COL title VAL  "SCARPA DA CORSA GEL-QUANTUM 360 KNIT DONNA"@it-it DONNA | Women Women's Easy Running Shoes ASICS"@it-it	1
COL title VAL  "NIKE W ROSHE ONE"@pl ONE | CZARNY 299.99 PLN Sneakersy 844994002"@pl	COL title VAL  "WMNS Roshe One" "Nike WMNS One - 844994-002 | everysize.com"	1
COL title VAL  "Asics Gel Lyte III"@en III Granite Pack H6B2L-9024 - Purchaze"@en	COL title VAL  "Gel Lyte III" "Asics Gel III - H6B2L-9024 | everysize.com"	1
COL title VAL  "Nike Sportswear Damen Air Huarache Run Ultra - Schwarz"@de " Damenschuhe Nike Schwarz Sneakers "@de	COL title VAL  "Nike Sportswear para mujer Air Huarache Run Ultra - Negro"@es " Zapatillas casuales-Nike Negro "@es	1
COL title VAL  "Nike Tiempo Genio II Cuir FG - Noir/ Blanc/ Or"@fr " Nike chaussures pour homme terrain sec noir blanc or "@fr	COL title VAL  "Nike Tiempo Genio II Piel FG -Negro/Blanco/Dorado metalizado"@es " Nike - Botas de futbol-Terrenos firmes-Negro/Blanco/Dorado metalizado "@es	1
COL title VAL  "David Spencer Marco 10 1/2 Medium Black Briar Waxy Casual Shoes"@en " David Shoes at GlobalGolf.com "@en	COL title VAL  "David Spencer Marco Casual Shoes"@en " David Shoes at GlobalGolf.com "@en	1
COL title VAL  "Nike Tiempo Genio II Leather FG - Clear Jade/Black/Volt"@en " Nike Mens Boots Firm Ground Jade/Black/Volt "@en	COL title VAL  "Nike Tiempo Genio II Leder FG - Clear Jade/Zwart/Volt"@nl " Nike Heren Voetbalschoenen Ferme Grond Jade-Zwart-Volt "@nl	1
COL title VAL  "GEL-EXCITE 4"@nl-nl 4 | Men HARDLOOPSCHOENEN VOOR HEREN ASICS"@nl-nl	COL title VAL  "GEL-EXCITE 4"@en-nl 4 | Men Men's Running Shoes ASICS"@en-nl	1
COL title VAL  "Asics Gel-Pulse 7 - Cobalto Intenso/Argento/Arancione Caldo"@it " Asics Scarpe Uomo Caldo "@it	COL title VAL  "Asics Gel-Pulse 7 -Cobalto/Plateado/Naranja"@es " Asics -Zapatillas de correr-Cobalto/Plateado/Naranja "@es	1
COL title VAL  "Nike Sportswear Air Footscape Magista Flyknit - Carmin"@fr " Nike chaussures pour homme carmin "@fr	COL title VAL  "Nike Sportswear Air Footscape Magista Flyknit - Cremise Acceso"@it " Nike Acceso "@it	1
COL title VAL  "Joma N-10 Pro FG -Blanco/Negro"@es " Joma -Botas de futbol-Terrenos firmes-Blanco/Negro "@es	COL title VAL  "Joma N-10 Pro FG - White/Black"@en " Joma White/Black Mens Boots Firm Ground "@en	1
COL title VAL  "NIKE WMNS NIKE FLEX 2017 RN"@pl "Nike - buty i odzież damska sportowa | sklep internetowy up8"@pl	COL title VAL  "NIKE WMNS NIKE FLEX 2017 RN"@pl "Buty sportowe damskie obuwie dla kobiet | sklep internetowy up8"@pl	1
COL title VAL  "Jordan XI "Midnight Navy" BG"	COL title VAL  "Nike Air Jordan 11 Retro BG (White)"@de	1
COL title VAL  " FjallRaven G-1000 Cap Dark Grey "@it "FjallRaven - it"@it	COL title VAL  " FjallRaven G-1000 Cap Dark Grey "@de "FjallRaven - de"@de	1
COL title VAL  " Patagonia Bisect Tank Turkish Delight Graphic: Black "@fr "Patagonia - ca_fr"@fr	COL title VAL  " Patagonia Bisect Tank Turkish Delight Graphic: Black "@es "Patagonia - es"@es	1
COL title VAL  "Puma evoPOWER 2.3 FG - Azul/Blanco/Naranja"@es " Puma Botas de futbol-Terrenos firmes-Azul/Blanco/Naranja "@es	COL title VAL  "Puma evoPOWER 2.3 FG - Blu/Bianco/Arancione"@it " Puma Scarpe Uomo Terreni Compatti Blu/Bianco/Arancione "@it	1
COL title VAL  "Giày đá bóng Puma Evospeed SL FG Cam – Code: 10323501" Hồng tại Thế giới đá"	COL title VAL  "Puma evoSPEED SL FG - Lave/Blanc/Eclipse Totale"@fr " Puma chaussures homme terrain sec lave-blanc-eclipse totale "@fr	1
COL title VAL  " FjallRaven Merano Canvasbelt Dark Olive "@fr "FjallRaven - ca_fr"@fr	COL title VAL  " FjallRaven Merano Canvasbelt Dark Olive "@fi "FjallRaven - fi"@fi	1
COL title VAL  "Nike MagistaX Proximo IC - Black/Volt/Racer Blue"@en " Nike Mens Soccer Cleats Indoor Blue "@en	COL title VAL  "Nike MagistaX Proximo IC ‘Radiant Reveal Pack’ – The Soccer Factory"@en-US	1
COL title VAL  "Nike Alpha Huarache Men's Low Turf Shoes - Black/White"@en "Cleated"@en	COL title VAL  "Nike Alpha Huarache Men's Low Turf Shoes - Black/White"@en "Turf and Coach"@en	1
COL title VAL  "Nike Free Trainer 3.0 V4 - Nero/Verde/Solare/Bianco"@it " Nike Scarpe Uomo Nero/Verde/Solare/Bianco "@it	COL title VAL  "Nike Free Trainer 3.0 v4 - Noir/ Vert/ Solaire/ Blanc"@fr " Nike chaussures pour homme noir-vert-solaire-blanc "@fr	1
COL title VAL  "Puma evoSPEED 4.4 FG -Lava/Blanco/Eclipse total"@es " Puma -Botas de futbol- Terrenos firmes-Lava-Blanco-Eclipse total "@es	COL title VAL  "Puma evoSPEED 4.4 FG - Lava Blast/White/Total Eclipse"@en " Puma Mens Boots Firm Ground Eclipse "@en	1
COL title VAL  "Nike Kids Tiempo Legend VI FG - Black/White/Metallic Gold"@en " Nike Junior Boots Firm Ground Gold "@en	COL title VAL  "Nike Tiempo Legend VI FG Enfant - Noir/ Blanc/ Or"@fr " Nike chaussures pour enfant terrain sec noir blanc or "@fr	1
COL title VAL  "Chłopięce Nike Sportswear Roshe One (GS) - Czarny"@pl " Chłopięce Obuwie dziecięce Czarny 599728-031 "@pl	COL title VAL  "NIKE ROSHE ONE (GS) "@pl | CZARNY 279.99 PLN Sneakersy 599728031"@pl	1
COL title VAL  "Nike Mercurial Veloce II Leather FG - Black/Hyper Pink"@en " Nike Soccer Cleats Firm Ground Black/Black-Hyper Pink-Hyper Pink "@en	COL title VAL  "Nike Mercurial Veloce II Pelle FG - Nero/Nero/Rosa Hyper/Rosa Hyper"@it " Nike Scarpe Calcio Uomo Nero-Nero-Rosa Hyper-Rosa Hyper "@it	1
COL title VAL  "Asics Donna Gel-Pulse 8 - Rosa Diva/Bianco/Viola Scuro"@it " Asics Scarpe Scuro "@it	COL title VAL  "GEL-PULSE 8"@fr-be 8 | Women CHAUSSURES DE COURSE À PIED POUR FEMMES ASICS"@fr-be	1
COL title VAL  "Nike Mercurial Vapor XI FG - Black/Pink Blast"@en " Nike Mens Soccer Cleats Firm Ground Blast "@en	COL title VAL  "Nike Mercurial Vapor XI FG - Noir/ Rose"@fr " Nike chaussures pour homme terrain sec noir rose "@fr	1
COL title VAL  "ASICS GEL-Kayano Trainer Knit MT - Noir"@fr " chaussures homme ASICS Noir "@fr	COL title VAL  "GEL- KAYANO TRAINER KNIT MT"@fr-fr MT | Men Men's Sneakers ASICS Tiger"@fr-fr	1
COL title VAL  "Nike Hypervenom Phatal II DF FG - Biały/Czarny/Pomarańczowy/Volt"@pl " Nike Męskie buty piłkarskie Trawa naturalna Lanki Biały/Czarny/Pomarańczowy/Volt "@pl	COL title VAL  "Nike HyperVenom Phatal II FG Dynamic Fit – The Soccer Factory"@en-US	1
COL title VAL  "Nike Free Run Distance Femme - Noir/ Blanc/ Volt/ Lave"@fr " Nike femme chaussures pour noir-blanc-volt-lave "@fr	COL title VAL  "Nike Womens Free Run Distance - Black/White-Volt-Hot Lava"@en " Nike Shoes Lava "@en	1
COL title VAL  "ASICS GEL-Kayano Trainer Knit MT - Schwarz"@de " ASICS Schwarz Herren Schuhe "@de	COL title VAL  "GEL-KAYANO TRAINER KNIT MT SNEAKER FÜR HERREN"@de-at HERREN | Men Men's Sneakers ASICS Tiger"@de-at	1
COL title VAL  "Puma King IT - Nero/Bianco/Oro"@it " Scarpe Calcio Puma IT- Campi Coperti Nero/Bianco/Oro "@it	COL title VAL  "Puma King Top IN- Black/White/Gold"@en " Puma Football Boots - Indoor Soccer Cleats Black-White-Team Gold "@en	1
COL title VAL  "Ariat Men's Fuse Rodeo Red Mesh Shoes"@en Shoes - Country Outfitter "@en	COL title VAL  "Ariat Men's Fuse Rodeo Red Mesh Shoes"@en Shoes | Sheplers"@en	1
COL title VAL  "Puma evoTOUCH Pro FG - Noir/ Blanc/ Jaune"@fr " Puma chaussures pour homme terrain sec noir blanc jaune "@fr	COL title VAL  "Puma evoTOUCH Pro FG - Zwart/Wit/Safety Geel"@nl " Puma Heren Voetbalschoenen Ferme Grond Zwart-Wit-Safety Geel "@nl	1
COL title VAL  "Asics gel-kayano trainer evo black/dark grey"@bg "sneakers retro running Asics grey - Маратонки Обувки Мъже | TEMPO STORES Онлайн магазин"@bg	COL title VAL  "Asics Gel-Kayano Trainer Evo (H621N-9016)"@es-ES (H621N-9016) - footstop"@es-ES	1
COL title VAL  " Keen Daytona Black Olive "@en "Keen - ca"@en	COL title VAL  " Keen Daytona Black Olive "@cs "Keen - cz"@cs	1
COL title VAL  "Puma IGNITE v2 - Black-Asphalt-Red Blast-Aged Silver"@en " Puma Mens Shoes Silver "@en	COL title VAL  "Puma IGNITE v2 - Noir-Asphalte-Rouge-Argent"@fr " Puma chaussures pour homme noir-asphalte-rouge-argent "@fr	1
COL title VAL  " Patagonia R3 Wool Lined Split Toe Booties Black "@fr "Patagonia - be_fr"@fr	COL title VAL  " Patagonia R3 Wool Lined Split Toe Booties Black "@sv "Patagonia - se"@sv	1
COL title VAL  "Buty Concave Quantum + FG - Biały/Czarny"@pl " Męskie buty piłkarskie Trawa naturalna Biały Czarny "@pl	COL title VAL  "Concave Quantum + FG - Bianco/Nero"@it " Concave Scarpe Uomo Terreni Compatti Bianco/Nero "@it	1
COL title VAL  "Nike Tiempo Legend VI FG - Giada/Nero/Volt"@it " Nike Scarpe Uomo Terreni Compatti Giada/Nero/Volt "@it	COL title VAL  "Nike Tiempo Legend VI FG - Jade/ Noir/ Volt"@fr " Nike chaussures pour homme terrain sec jade noir volt "@fr	1
COL title VAL  "Nike Free Trainer 3.0 V4 - Black/Blue Lagoon/Brigade Blue/Pure Plantinum"@en " Mens Shoes Nike Plantinum 749361-044 "@en	COL title VAL  "Nike Free Trainer 3.0 V4 - Schwarz/Lagunenblau/Blau/Platin"@de " Nike Herren Trainingsschuhe Schwarz/Lagunenblau/Blau/Platin "@de	1
COL title VAL  "NIKE WMNS NIKE FLEX 2017 RN"@pl odzież i akcesoria dla kobiet | sklep internetowy up8"@pl "Bieganie - buty	COL title VAL  "NIKE WMNS NIKE FLEX 2017 RN"@pl "Buty sportowe damskie obuwie dla kobiet | sklep internetowy up8"@pl	1
COL title VAL  "NIKE WMNS AIR FORCE 1 HI SE"@pl 99 PLN | Lifestyle 860544002 - UP8.com"@pl SE CZARNY 369	COL title VAL  "Wmns Air Force 1 Hi SE" "Nike Wmns SE - 860544-002 | everysize.com"	1
COL title VAL  "Nike Damen Free Run Distance - Violett/Blau/Lila/Schwarz"@de " Nike Womens Damenschuhe Violett/Blau/Violett/Schwarz "@de	COL title VAL  "Nike Free Run Distance Women's Running Shoes SU16 501"@en 501 · Nike Barefoot Trainers ah"@en	1
COL title VAL  "Buty damskie NIKE Roshe Run 511881-010 CZARNE "@pl Jordan Damskie Nike Czarne ROSHE RUN Buty Adidas"@pl	COL title VAL  "Buty męskie NIKE Roshe Run 511881-010 CZARNE "@pl Jordan Męskie Nike Czarne Adidas"@pl ROSHE RUN Buty	1
COL title VAL  "‘48 by Hadrian"@en "The Collection | Undandy Custom made Handcrafted Men's Shoes"@en	COL title VAL  "‘48 by Hadrian"@en "Oxfords | Undandy Custom made Handcrafted Men's Shoes"@en	1
COL title VAL  "Cage swirls green Vector Image"@en "Swirl Images within Floral & Decorative (over 17 000)"@en	COL title VAL  "Puma Junior evoPOWER 4.3 FG - Giallo Safety/Nero/Blu Atomic"@it " Puma Terreni Compatti Scarpe Atomic "@it	1
COL title VAL  "Asics Gel-Respector black / (H5W3L-9090)"@eu (H5W3L-9090) | Bludshop.com"@eu	COL title VAL  "ASICS Gel-Respector Shadow - Schwarz"@de " ASICS Retro Laufschuhe Schwarz "@de	1
COL title VAL  " Keen Yoyageur Black Olive/Inca Gold "@da "Keen - dk"@da	COL title VAL  " Keen Yoyageur Black Olive/Inca Gold "@nl "Keen - be_nl"@nl	1
COL title VAL  "Buty dziecięce Concave Halo+ FG - Niebieski/Biały"@pl " Kids Dziecięce buty piłkarskie Trawa naturalna Niebieski Biały "@pl	COL title VAL  "Concave Junior Halo+ FG - Blu/Bianco"@it " Concave Scarpe Terreni Compatti Blu/Bianco "@it	1
COL title VAL  "Buty Nike Hypervenom Phelon II FG - Metaliczny Czerwony Brąz/Czarny/Zielony"@pl " Męskie buty piłkarskie Trawa naturalna Lanki 749896-903 czerwony brąz-Czarny-Zielony "@pl	COL title VAL  "Nike Hypervenom Phelon II FG - Metallic Red Bronze/Black/Green Glow/White"@en " Nike Mens Soccer Shoes Firm Ground Glow/White "@en	1
COL title VAL  "Concave Volt + SG - Silver/Blue"@en " Concave Mens Boots Soft Ground Silver/Blue "@en	COL title VAL  "Concave Volt + SG - Zilver/Blauw"@nl " Concave Heren Voetbalschoenen Zachte Grond Zilver-Blauw "@nl	1
COL title VAL  "Asics Womens Gel-Pulse 8 - Diva Pink/White/Dark Purple"@en " Asics Purple Shoes T6E6N-2001 "@en	COL title VAL  "GEL-PULSE 8"@en-es 8 | Women Women's Running Shoes ASICS"@en-es	1
COL title VAL  "GEL-DS TRAINER 22 LAUFSCHUH FÜR DAMEN"@de-at DAMEN | Women Women's Fast Running Shoes ASICS"@de-at	COL title VAL  "GEL-DS TRAINER 22 NC HARDLOOPSCHOEN VOOR DAMES"@nl-nl DAMES | Women Fast Running ASICS"@nl-nl	1
COL title VAL  "Nike Air Zoom Pegasus 33 Jungle Pack Women's Running Shoes FA16 406"@en 406 · Nike Neutral Trainer ah"@en	COL title VAL  "Nike Femme Air Zoom Pegasus 33 - Bleu Marine/ Argent/ Carmin"@fr " Nike chaussures pour femme bleu marine argent carmin "@fr	1
COL title VAL  "Nike Junior Tiempo Legend VI FG - Giada/Nero/Volt"@it " Nike Scarpe Terreni Compatti Giada/Nero/Volt "@it	COL title VAL  "Nike Kids Tiempo Legend VI FG - Clear Jade/Black/Volt"@en " Nike Junior Boots Firm Ground Jade/Black/Volt "@en	1
COL title VAL  "Nike Hypervenom Phantom II FG - Platine/ Noir/ Vert"@fr " Nike chaussures pour homme terrain sec platine noir vert "@fr	COL title VAL  "Nike Hypervenom Phantom II FG - Platino Puro/Nero/Verde"@it " Nike Scarpe Uomo Terreni Compatti Puro/Nero/Verde "@it	1
COL title VAL  "NIKE TIEMPO LEGACY FG"@de FG - FUßBALLSCHUHE NOCKEN Nike Farbe Schwarz 631521 007 Der Online-Shop für deine Sportbekleidung"@de	COL title VAL  "NIKE TIEMPO LEGACY FG"@en apparel and sports equipment"@en FG - MAN SOCCER SHOES Nike colour Black 631521 007 Athletic footwear	1
COL title VAL  "Nike Air Zoom Pegasus 32 para mujer-Violeta/Azul/Blanco/Negro"@es " Nike mujer-Zapatillas mujer-Violeta/Azul/Blanco/Negro "@es	COL title VAL  "Nike Women’S Air Zoom Pegasus 32 (749344-501)"@es-ES Women'S (749344-501) - footstop"@es-ES	1
COL title VAL  "Air Max Thea" "Nike Air Thea - 599409 020 | everysize.com"	COL title VAL  "NIKE WMNS AIR MAX THEA "@pl | CZARNY 499.99 PLN Sneakersy 599409020"@pl	1
COL title VAL  "ASICS GEL GT 2000 3"@fr 3 - CHAUSSURES COURSE HOMME Asics couleur Bleu T500N 4207 Anima Sportiva Sport boutique"@fr	COL title VAL  "Asics Gel GT 2000 3 Men's Running Shoes SS15 4207"@en 4207 · Asics Moderate Support Trainers ah"@en	1
COL title VAL  "Air Max 90 Ultra Essential"@en	COL title VAL  "Nike Air Max 90 Ultra Essential black / black-dark grey-white (819474-013)"@eu (819474-013) | Bludshop.com"@eu	1
COL title VAL  "AIR JORDAN 6 RETRO" " kixpress.com -   AIR RETRO 384664-061	COL title VAL  "Nike Air Jordan 6 VI Retro"@de Online Shop - Purchaze"@de	1
COL title VAL  "Nike Mercurial Veloce II SG-Pro - Mango Acceso/Hyper Turq"@it " Nike Scarpe Uomo Terreni Morbidi Acceso-Hyper Turq "@it	COL title VAL  "Nike Mercurial Veloce II SG-Pro - Mangue/ Argent/ Turquoise"@fr " Nike chaussures pour homme terrain gras mangue argent turquoise "@fr	1
COL title VAL  "Air Max 90 Ultra Moire" "Nike Air Moire - 819477-400 | everysize.com"	COL title VAL  "Nike Sportswear Air Max 90 Ultra Moire - Bleu Marine/ Blanc"@fr " Nike chaussures pour homme bleu marine blanc "@fr	1
COL title VAL  "Dziecięce buty Puma evoPOWER 3.3 FG - Niebieski/Puma Biały/Szokujący Pomarańcz"@pl " Dziecięce piłkarskie Trawa naturalna Lanki Pomarańcz "@pl	COL title VAL  "Puma Junior evoPOWER 3.3 FG - Blu/Bianco Puma/Arancione"@it " Puma Scarpe Uomo Terreni Compatti Puma/Arancione "@it	1
COL title VAL  "ASICS Tiger Gel-Mai (H703N 4590) Sneakers for Men @ upclassics"	COL title VAL  "GEL-MAI"@nl-nl "GEL-MAI | Men Men's Sneakers ASICS Tiger"@nl-nl	1
COL title VAL  "NIKE AIR MAX 90 ULTRA 2.0 LTR 924447-200"@it	COL title VAL  "Nike Sportswear - Buty Air Max 90 Ultra 2.0 Ltr" Ltr bursztynowy | ANSWEAR.com"	1
COL title VAL  "Buty Joma Propulsion 3.0 FG - Czarne/Srebrne/Białe"@pl " Męskie buty piłkarskie Trawa naturalna Lanki Czarne-Srebrne-Białe "@pl	COL title VAL  "Joma Propulsion 3.0 FG - Zwart/Zilver/Wit"@nl " Joma Heren Schoenen Ferme Grond Zwart/Zilver/Wit "@nl	1
