,ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,Truth
254,peachtree by sage premium accounting 2007 accountants ' edition,sage software,499.99,sage software peachtree ( r ) premier for windows tax professional edition 2007,,1495.99,0.0
255,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe creative suite 3 design premium product upgrade [ mac ],,29.99,0.0
256,peachtree by sage complete accounting 2007,sage software,269.99,sage software intuit quickbooks premier 2007,,129.95,0.0
257,quicken legal business pro 2007,nolo press,79.99,quicken ( r ) pro 2007 software for windows legal works,,17.7,0.0
258,adobe dreamweaver cs3 [ mac ],adobe,399.0,adobe photoshop cs3 [ mac ],,199.99,0.0
259,netgear vpn01l vpn client software,netgear,89.99,netgear vpn-00002-00,,639.72,0.0
260,sierra hallmark card studio special edition windows ),nova development,,sierra professional premier,sierra-software-ltd .,17.9,0.0
261,microsoft word 2007 version upgrade,microsoft,109.95,microsoft ( r ) word 2004,,118.33,0.0
262,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe creative suite 4 ( cs3 ) design standard upsell from cs3,,149.99,0.0
263,instant immersion ingles audio deluxe,topics entertainment,,microsoft excel 2004 ( mac ),,145.99,0.0
264,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft academic 2003 ( pc ),,119.99,0.0
265,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe cs3 design premium upgrade,,1949.99,0.0
266,adobe audition 2.0,adobe,349.0,19300244 adobe cs3 design standard upgrade,,199.99,0.0
267,microsoft onenote 2007 upgrade,microsoft,79.95,microsoft onenote 2007 upgrade,,109.98,0.0
268,netmanage rumba unix-hp edition v. 7.3 upgrade license 902453-006 ),netmanage,,netmanage ( r ) home,,109.99,0.0
269,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe creative suite 3 design standard upgrade license + software studio ( lb ),,249.99,0.0
270,net ad creator,laughing bird,39.99,adobe photoshop cs3 for mac,,1425.29,0.0
271,adobe acrobat capture 100 000 page pack,adobe,1514.99,adobe cs3 design standard upgrade,,699.0,0.0
272,microsoft onenote 2007,microsoft,99.95,microsoft w87-0406 microsoft office productivity suite 2007 full version,,731.9,0.0
273,reference success deluxe 2006,topics entertainment,49.95,math success deluxe 2006,,24.99,0.0
274,adobe premiere pro cs3,adobe,799.0,2090116315 symantec word 2007 upgrade for windows,,129.99,0.0
275,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe cs3 production premium upsell,,499.99,0.0
276,adobe after effects professional 7.0,adobe,999.0,adobe creative suite 3 design standard & mac,,1680.52,0.0
277,media studio for psp standard editon,encore software,29.99,encore software 10512 encore punch ! home design architectural series 18,,12.25,0.0
278,adobe acrobat 7.0 professional,adobe,449.99,adobe creative suite 3 design standard complete package 1 user academic cd mac,,725.0,0.0
279,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft windows xp professional full version with sp2,,205.99,0.0
280,quickbooks premier nonprofit edition 2007,intuit,399.95,quickbooks pro 2007,,79.95,0.0
281,hoyle puzzle & board games,encore software,19.95,puzzleandpuzzle ( r ),,9.95,0.0
282,adobe indesign cs3 [ mac ],adobe,699.0,adobe premiere pro cs3,,13.9,0.0
283,punch ! home design architectural series 4000 v10,punch ! software,199.99,punch software 26100 punch ! home design architectural series 4000 v10,punch software,5.99,0.0
284,ca internet security suite 2007 3 user,computer associates,69.95,m-audio pro studio pro studio mac,,17.95,0.0
285,disney 2nd grade active leveling advantage w buzz ( jewel case ) ages 6-8,disney interactive,9.99,adobe creative suite 3 design premium professional services ( cs3 ) design premium upsell,,18.9,0.0
286,mcafee virusscan plus 2007,mcafee,39.99,mcafee microsoft windows vista business full version,,36.11,0.0
287,adobe premiere elements 3.0 [ lb ],adobe,99.99,adobe cs3 design standard upgrade,,14.0,0.0
288,microsoft office excel 2007,microsoft,229.95,microsoft computrace lojack for laptops - version 10.6,,413.95,0.0
289,punch 5 in 1 home design,punch ! software,39.99,punch software 5100 punch ! home design architectural series 18,punch software,299.99,0.0
290,quickbooks premier non-profit edition 2005,intuit inc.,499.95,quickbooks pro 2007 for pc & mac,,488.99,0.0
291,instant immersion italian deluxe v2 .0 ( large box ),topics entertainment,29.99,instant language deluxe 2.0,,39.87,0.0
292,adobe after effects 7.0 professional ( mac ),adobe,999.0,adobe premiere pro cs3,,949.99,0.0
293,adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe cs3 design standard [ mac ],,199.99,0.0
294,emc retrospect 7.5 disk to disk windows,dantz,,migo windsurf ( r ) pro 2007 academic,,549.99,0.0
295,final draft scriptwriter 's suite [ final draft 7 & final draft av2 ],final draft,349.99,final draft draft sb cs by final draft,final draft,219.99,0.0
296,adobe flash pro cs3 upgrade [ mac ],adobe,199.0,adobe cs3 design standard upgrade,,109.99,0.0
297,adobe soundbooth cs3 [ mac ],adobe,199.0,adobe cs3 soundbooth cs3 professional [ mac ],,499.99,0.0
298,state standards grade 6,topics entertainment,29.95,pop-up business card game publisher 2008,,25.55,0.0
299,ca arcserve bkup r11 .5 win svrless bkup opt sp1 - prod only,computer associates,,adobe adventure workshop 4th-6th grade 8th ed,,17.8,0.0
300,adobe acrobat 7.0 professional,adobe,449.99,adobe cs3 flash professional upgrade,,17.4,0.0
301,adobe creative suite cs3 production premium,adobe,1699.0,adobe cs3 production premium academic,,749.99,0.0
302,microsoft office 2004 professional ( mac ),microsoft,499.99,office 2003 software for windows tax & finance software,,413.99,0.0
303,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,encore software 20100 encore professor teaches windows xp,,36.99,0.0
304,digital vault,stompsoft inc.,29.99,encore software 14100 home design suite macintosh,,9.99,0.0
305,world of warcraft pc,vivendi,35.7,steinberg cubase 4 core software for windows,steinberg,99.99,0.0
306,microsoft outlook 2007,microsoft,109.95,microsoft academic microsoft windows xp professional upgrade with sp2,,199.95,0.0
307,adobe dreamweaver cs3 [ mac ],adobe,399.0,10331488 adobe creative suite 3 design standard product upgrade package 1 user cd mac,,649.95,0.0
308,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,m-audio pro tools m-powered 7.3 m-audio compatible media,,36.99,0.0
309,ibm viavoice advanced v. 10,nuance-communications-inc .,,express pro services pro 2007 renewal,,25.95,0.0
310,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,19248806 wasp bar code labeler professional edition 1 user internet,wasp technologies,,0.0
311,kids power fun for kids,topics entertainment,19.99,kindergarten super-sized learning system 2007,,24.9,0.0
312,riverdeep adventure workshop 4th-6th grade 8th edition,riverdeep,,riverdeep sonar educational tools,,17.92,0.0
313,the sims 2 : open for business expansion pack,aspyr media,34.99,steinberg cubase studio 2 : adventure workshop,,13.56,0.0
314,merriam-webster 's dictionary ( win/mac ) ( jewel case ),fogware publishing,9.99,seastone publishing sb csby music production toolkit dvd,sibelius-software-ltd .,99.99,0.0
315,microsoft works suite 2006,microsoft,99.0,microsoft windows vista professional full version ( up to 16310152 ),,199.99,0.0
316,onone essentials for adobe photoshop elements version 2 full,onone software,59.95,adobe premiere pro cs3,,413.99,0.0
317,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe cs3 design premium,,424.99,0.0
318,calendar creator 10,broderbund,29.99,home design architectural series 18,,36.11,0.0
319,raster design 2006 essentials,autodesk psg,59.95,raster software 141002 photoshop elements for mac upgrade,,99.95,0.0
320,i copy dvds 2 professional edition,me-too-software,69.99,instant immersion japanese ( audio book ),,36.97,0.0
321,station access collection,sony-creative-software,29.99,sony creative software sym-thumb-micromedia-to-inc ( pc ) media pack,,752.87,0.0
322,adobe after effects 7.0 professional ( mac ),adobe,999.0,9050048 adobe creative suite 3 design standard product upgrade package 1 user cd win,,669.99,0.0
323,family tree maker version 16 collectors edition sb cs,encore software,99.99,hoyleverse family treemaker edition,,69.95,0.0
324,total 3d home & landscape design suite version 9,individual software,39.99,total 3d home & landscape designer v. 4.0,,46.97,0.0
325,professor fujis sudoku deluxe by encore,encore software,19.99,the printshop deluxe ( jewel case ),,569.99,0.0
326,palo alto business plan pro 2007,palo-alto-software,99.95,palo alto software 90500 business plan pro 2007,,229.99,0.0
327,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,punch software platinum sb cs by the design studio,intuit,159.95,0.0
328,peachtree by sage pro accounting 2007,sage software,169.99,sage software peachtree ( r ) premier 2007,,79.99,0.0
329,microsoft virtual pc for mac 7.0 with windows xp home,microsoft,219.99,d4872xm7,,17.55,0.0
330,instant immersion german deluxe 2.0,topics entertainment,39.99,topics entertainment instant immers french dlx 2,,16.9,0.0
331,marine aquarium & goldfish screen saver by encore software,encore software,,encore software 11266 rainbow fish collection,,24.49,0.0
332,symc backup exec aofo 11d win advanced open file option,symantec,769.49,dn1n1-microsoft windows dn21e2-winnout sp2 v. 2 client,,206.95,0.0
333,stationery design studio,summit software,19.99,world-class home design platinum edition,,99.99,0.0
334,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft windows vista business full version with sp2,,239.99,0.0
335,adobe photoshop cs3 extended [ mac ],adobe,999.0,adobe cs3 master collection academic,,999.0,0.0
336,the universe ( win/mac ) ( jewel case ),fogware publishing,9.99,fogware publishing d8-00584 professional edition for windows systems,,18.99,0.0
337,treasure mountain ! ( jewel case ) ages 5-9 for win/mac,riverdeep,9.99,riverdeep learning system for windows,,22.99,0.0
338,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe cs3 master collection upgrade [ mac ],,799.0,0.0
339,adobe after effects professional 7.0,adobe,999.0,encore software 8093 express digital effects kit,,159.99,0.0
340,adobe creative suite cs3 master collection upsell,adobe,1999.0,adobe cs3 web premium [ mac ],,129.99,0.0
341,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe cs3 web standard upsell [ mac ],,39.99,0.0
342,peachtree by sage premium accounting for manufacturing 2007 multi user ( up to 5 users ),sage software,1199.99,7350084,sage software,17.99,0.0
343,adobe flash pro cs3 upgrade [ mac ],adobe,199.0,adobe soundbooth cs3 for mac software for windows professional editing software,,199.99,0.0
344,individual small business advantage deluxe 2006,individual,49.99,individual software sibelius 4 professional edition,,149.99,0.0
345,adobe creative suite cs3 master collection upsell,adobe,1999.0,adobe cs3 design standard product upgrade,,192.99,0.0
346,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe creative suite 3 web premium product upgrade [ mac ],,858.99,0.0
347,punch ! 5 in 1 home design,punch ! software,39.99,punch software 26300 punch ! master landscape and home design,,89.95,0.0
348,printmaster platinum v 17.0,encore software,39.99,encore software 10838 encore platinum internet spy sweeper software,,16.29,0.0
349,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,adobe photoshop elements 4.0 premiere elements 3.0 professional for windows elements 3 / 1.0 complete package 3,,759.95,0.0
350,microsoft upg win small business svr cal t74-01215 ),microsoft corporation,330.14,microsoft ( r ) windows ( r ) xp professional upgrade with sp2,,89.99,0.0
351,adobe cs3 design standard macosx dvd,adobe,399.0,3d home architect landscape v. 8 by encore software,,49.99,0.0
352,adobe after effects professional 7.0,adobe,999.0,adobe creative suite 3 web premium development tools for mac,,714.0,0.0
353,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft windows vista business full version with sp2,,118.99,0.0
354,punch ! home design architectura series 18,punch ! software,129.99,punch software 24100 punch ! master landscape & home design,,36.9,0.0
355,photo go,sony-media-software,24.95,photo editing software 4 ( sony or music creator ) software for windows music production software,,205.99,0.0
356,microsoft windows vista business 32-bit for system builders,microsoft,179.99,microsoft windows vista home basic upgrade [ lb ],,205.99,0.0
357,microsoft upg win small business svr cal t74-01215 ),microsoft corporation,330.14,norton internet security 2004 upgrade ( pc ),,205.87,0.0
358,adobe premiere pro cs3 upgrade,adobe,299.0,adobe cs3 design standard,,79.99,0.0
359,the sims 2 : open for business expansion pack,aspyr media,34.99,the sims 2 : open for business expansion pack title,aspyr media,24.99,0.0
360,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,instant immersion german audio deluxe,,29.99,0.0
361,3d home architect landscape v. 8 by encore software,encore software,39.99,encore software 10940 windows vista business small business,,9.9,0.0
362,instant immersion american sign language win/mac,topics entertainment,9.99,instant immersion 17 languages,,99.99,0.0
363,adobe cs3 design premium macosx dvd,adobe,599.0,adobe cs3 design premium web standard upsell,,717.99,0.0
364,peachtree by sage premium accounting for nonprofits 2007,sage software,599.99,peachtree by sage software 2004 tax & finance software for nonprofits accounting,,723.99,0.0
365,adobe dreamweaver cs3 upgrade,adobe,199.0,29955792-038 adobe cs3 design premium upgrade,,199.0,0.0
366,quicken 2007 premier,intuit,79.95,quickbooks premier professional services ( r ),,129.95,0.0
367,sibelius 5 professional edition,sibelius-software-ltd .,599.0,math success deluxe 2007,,7.59,0.0
368,instant immersion spanish ( audio book ),topics entertainment,,instant immersion japanese ( audio book ),,109.99,0.0
